arm,network,mode,seed,width,depth,converged,particle,n_legs,step,cum_dz_mm,p_GeV,end_err_um,slope_err_mrad
residual,residual_w100_data_s0,data,0,100,4,True,1366,4,2,74.99999999999997,4.9737653732299805,0.0015409009002098628,7.749438160620237e-06
residual,residual_w100_data_s0,data,0,100,4,True,1366,4,3,150.0,4.9737653732299805,0.008907094365184776,5.226702917693338e-06
residual,residual_w100_data_s0,data,0,100,4,True,1375,4,0,69.8109999999997,6.348855018615723,0.003031798996744328,0.00016369277401617754
residual,residual_w100_data_s0,data,0,100,4,True,1375,4,1,614.8880000000008,6.348855018615723,3.417258634328846,0.008155844126701839
residual,residual_w100_data_s0,data,0,100,4,True,1375,4,2,685.0990000000002,6.348855018615723,3.98788751306256,0.008114772283907001
residual,residual_w100_data_s0,data,0,100,4,True,1375,4,3,754.9099999999999,6.348855018615723,4.551618443031202,0.008040060413806727
residual,residual_w100_data_s0,data,0,100,4,True,1384,4,0,25.0,1.573332667350769,0.00598385309658056,0.000311580217002283
residual,residual_w100_data_s0,data,0,100,4,True,1384,4,1,50.0,1.573332667350769,0.015401986853902372,0.0005978580855103832
residual,residual_w100_data_s0,data,0,100,4,True,1384,4,2,73.718,1.573332667350769,0.03296282605802503,0.0007742965002360824
residual,residual_w100_data_s0,data,0,100,4,True,1384,4,3,98.718,1.573332667350769,0.053885154620125775,0.0009415024845305098
residual,residual_w100_data_s0,data,0,100,4,True,1390,4,0,25.0,13.654366493225098,0.0013965696901152569,1.2544914086698444e-05
residual,residual_w100_data_s0,data,0,100,4,True,1390,4,1,50.0,13.654366493225098,0.0025541624957270415,1.7322563584942774e-05
residual,residual_w100_data_s0,data,0,100,4,True,1390,4,2,301.28200000000004,13.654366493225098,0.9907609915629223,0.004338267128672912
residual,residual_w100_data_s0,data,0,100,4,True,1390,4,3,401.282,13.654366493225098,1.2152456608802709,0.004139777135245271
residual,residual_w100_data_s0,data,0,100,4,True,1419,4,0,48.718000000000075,1.3215481042861938,0.003002475615687672,0.0007380563194075984
residual,residual_w100_data_s0,data,0,100,4,True,1419,4,1,1767.5130000000001,1.3215481042861938,258.50520815853884,0.2200949700982835
residual,residual_w100_data_s0,data,0,100,4,True,1419,4,2,1782.5130000000001,1.3215481042861938,261.79377227211376,0.21993212608911739
residual,residual_w100_data_s0,data,0,100,4,True,1419,4,3,2007.5130000000001,1.3215481042861938,310.4551232369204,0.20670425767169154
residual,residual_w100_data_s0,data,0,100,4,True,1432,4,0,25.000000000000007,1.9748806953430176,0.002202942447127043,5.777396974715465e-05
residual,residual_w100_data_s0,data,0,100,4,True,1432,4,1,50.00000000000001,1.9748806953430176,0.0018074989363014993,0.00013305792845308417
residual,residual_w100_data_s0,data,0,100,4,True,1432,4,2,150.0,1.9748806953430176,0.019396859022080548,0.0002730290881922115
residual,residual_w100_data_s0,data,0,100,4,True,1432,4,3,173.71800000000002,1.9748806953430176,0.024980529101270577,0.000105142413830972
residual,residual_w100_data_s0,data,0,100,4,True,1439,4,0,25.0,3.5326476097106934,0.001936649342226815,1.7210635194775392e-05
residual,residual_w100_data_s0,data,0,100,4,True,1439,4,1,2282.485,3.5326476097106934,377.6403886997741,0.4623717032773422
residual,residual_w100_data_s0,data,0,100,4,True,1439,4,2,2288.795,3.5326476097106934,375.0959153755957,0.46370296771275354
residual,residual_w100_data_s0,data,0,100,4,True,1439,4,3,2343.795,3.5326476097106934,349.5962463579758,0.46372147611892234
residual,residual_w100_data_s0,data,0,100,4,True,1483,4,0,69.79600000000028,5.59637451171875,0.01757732729856798,0.0004519553184964553
residual,residual_w100_data_s0,data,0,100,4,True,1483,4,1,139.9920000000002,5.59637451171875,0.06866973284047617,0.0009641296943134481
residual,residual_w100_data_s0,data,0,100,4,True,1483,4,2,684.9539999999997,5.59637451171875,4.341876141438661,0.01965978270579427
residual,residual_w100_data_s0,data,0,100,4,True,1483,4,3,754.75,5.59637451171875,5.723942247641389,0.019951119077044055
residual,residual_w100_data_s0,data,0,100,4,True,1524,4,0,69.78400000000147,3.8030669689178467,0.06065588195269811,0.0015970449994337499
residual,residual_w100_data_s0,data,0,100,4,True,1524,4,1,139.96900000000096,3.8030669689178467,0.22755711893296393,0.0030067888415821753
residual,residual_w100_data_s0,data,0,100,4,True,1524,4,2,209.75400000000081,3.8030669689178467,0.48538033740896935,0.004221009288256361
residual,residual_w100_data_s0,data,0,100,4,True,1524,4,3,684.8460000000014,3.8030669689178467,5.144506983242536,0.008520423847691028
residual,residual_w100_data_s0,data,0,100,4,True,1539,4,0,472.21800000000076,2.1932311058044434,4.99395947159087,0.054766398340566624
residual,residual_w100_data_s0,data,0,100,4,True,1539,4,1,542.0200000000004,2.1932311058044434,3.376185300112411,0.05439007169194543
residual,residual_w100_data_s0,data,0,100,4,True,1539,4,2,682.027,2.1932311058044434,11.462912118076929,0.03643522032803492
residual,residual_w100_data_s0,data,0,100,4,True,1539,4,3,1157.2469999999994,2.1932311058044434,43.22744933278955,0.08487064612361372
residual,residual_w100_data_s0,data,0,100,4,True,1551,4,0,24.99999999999997,11.440731048583984,0.0007181054204608017,1.3866448475563509e-06
residual,residual_w100_data_s0,data,0,100,4,True,1551,4,1,49.99999999999997,11.440731048583984,0.001528915282378307,2.429091032485342e-06
residual,residual_w100_data_s0,data,0,100,4,True,1551,4,2,124.99999999999997,11.440731048583984,0.004542394489881474,5.063199449983902e-06
residual,residual_w100_data_s0,data,0,100,4,True,1551,4,3,199.99999999999997,11.440731048583984,0.0042711803462935904,6.479180294366449e-05
residual,residual_w100_data_s0,data,0,100,4,True,1574,4,0,25.0,7.106503486633301,0.0015041913243862837,2.7160914205237585e-05
residual,residual_w100_data_s0,data,0,100,4,True,1574,4,1,50.0,7.106503486633301,0.0038855119033343044,4.805433236054757e-05
residual,residual_w100_data_s0,data,0,100,4,True,1574,4,2,75.0,7.106503486633301,0.007194779231056714,5.459603119595258e-05
residual,residual_w100_data_s0,data,0,100,4,True,1574,4,3,99.99999999999997,7.106503486633301,0.011519678947635725,4.7185570527241705e-05
residual,residual_w100_data_s0,data,0,100,4,True,1582,4,0,99.99999999999994,3.398737668991089,0.01555921009455119,0.0003231576211765175
residual,residual_w100_data_s0,data,0,100,4,True,1582,4,1,2160.013,3.398737668991089,519.6288383197434,0.2931216232620014
residual,residual_w100_data_s0,data,0,100,4,True,1582,4,2,7338.445000000001,3.398737668991089,1587.7129872011153,0.37898841562258523
residual,residual_w100_data_s0,data,0,100,4,True,1582,4,3,7408.25,3.398737668991089,1614.301413143579,0.38086962702598215
residual,residual_w100_data_s0,data,0,100,4,True,1594,4,0,24.99999999999997,1.7181223630905151,0.0007391394127864714,1.6231334026839406e-05
residual,residual_w100_data_s0,data,0,100,4,True,1594,4,1,48.71799999999999,1.7181223630905151,0.0019739084375913762,2.471998609976378e-05
residual,residual_w100_data_s0,data,0,100,4,True,1594,4,2,49.99999999999997,1.7181223630905151,0.09573660271300355,0.00031640987436382106
residual,residual_w100_data_s0,data,0,100,4,True,1594,4,3,123.71799999999999,1.7181223630905151,0.12110649636998261,0.00033238266980428754
residual,residual_w100_data_s0,data,0,100,4,True,1623,4,0,26.28200000000001,3.9999048709869385,0.0011346083041985366,1.1322593210238985e-05
residual,residual_w100_data_s0,data,0,100,4,True,1623,4,1,51.28200000000001,3.9999048709869385,0.0018842938951380006,1.1385611828340636e-05
residual,residual_w100_data_s0,data,0,100,4,True,1623,4,2,76.28200000000001,3.9999048709869385,0.0021708831230426995,1.7966258057666717e-05
residual,residual_w100_data_s0,data,0,100,4,True,1623,4,3,151.28200000000004,3.9999048709869385,0.003478961661418367,3.989008383331605e-05
residual,residual_w100_data_s0,data,0,100,4,True,1666,4,0,25.0,5.085555553436279,0.0008141360741120707,1.0084327234372026e-05
residual,residual_w100_data_s0,data,0,100,4,True,1666,4,1,123.718,5.085555553436279,0.0026293120285458826,0.00010757865182009496
residual,residual_w100_data_s0,data,0,100,4,True,1666,4,2,198.71800000000002,5.085555553436279,0.013365055651526347,0.00021952065816510657
residual,residual_w100_data_s0,data,0,100,4,True,1666,4,3,223.71800000000002,5.085555553436279,0.01879570760809912,0.0002662344059656263
residual,residual_w100_data_s0,data,0,100,4,True,1683,4,0,25.00000000000003,2.4269232749938965,0.0002098889453350239,1.589678158553376e-05
residual,residual_w100_data_s0,data,0,100,4,True,1683,4,1,50.00000000000003,2.4269232749938965,0.000625279909627352,2.5729509939287354e-05
residual,residual_w100_data_s0,data,0,100,4,True,1683,4,2,138.78200000000004,2.4269232749938965,0.010400493735573946,0.0002666621221891763
residual,residual_w100_data_s0,data,0,100,4,True,1683,4,3,213.78200000000004,2.4269232749938965,0.02659959508743981,0.00016764672634839162
residual,residual_w100_data_s0,data,0,100,4,True,1690,4,0,25.00000000000003,3.0052709579467773,0.0012923585224200451,9.917291862726607e-06
residual,residual_w100_data_s0,data,0,100,4,True,1690,4,1,37.50000000000003,3.0052709579467773,0.004446522153145338,1.1823935261445762e-05
residual,residual_w100_data_s0,data,0,100,4,True,1690,4,2,50.00000000000003,3.0052709579467773,0.007059671096598663,3.4241164167947424e-05
residual,residual_w100_data_s0,data,0,100,4,True,1690,4,3,62.50000000000003,3.0052709579467773,0.009044298744598223,6.296644218528602e-05
residual,residual_w100_data_s0,data,0,100,4,True,1717,4,0,1640.013,1.1572716236114502,430.8471485292671,1.6488228523715287
residual,residual_w100_data_s0,data,0,100,4,True,1717,4,1,1695.013,1.1572716236114502,522.0275488173911,1.6722286602979808
residual,residual_w100_data_s0,data,0,100,4,True,1717,4,2,1898.705,1.1572716236114502,871.7124151212943,1.7565744394816285
residual,residual_w100_data_s0,data,0,100,4,True,1717,4,3,1953.705,1.1572716236114502,970.0475352947251,1.819382998469482
residual,residual_w100_data_s0,data,0,100,4,True,1723,4,0,25.0,19.233325958251953,0.0015622908602352936,3.1163556821894867e-06
residual,residual_w100_data_s0,data,0,100,4,True,1723,4,1,50.00000000000003,19.233325958251953,0.003125249722124579,4.834435375460078e-06
residual,residual_w100_data_s0,data,0,100,4,True,1723,4,2,63.78200000000001,19.233325958251953,0.003091191532966775,1.4555921703206243e-05
residual,residual_w100_data_s0,data,0,100,4,True,1723,4,3,88.78200000000001,19.233325958251953,0.004573375053773532,1.4053083441725733e-05
residual,residual_w100_data_s0,data,0,100,4,True,1731,4,0,23.71799999999996,11.528121948242188,0.001383718977621129,3.375853756260039e-06
residual,residual_w100_data_s0,data,0,100,4,True,1731,4,1,48.71799999999999,11.528121948242188,0.0025486611807679083,3.1977521255943664e-06
residual,residual_w100_data_s0,data,0,100,4,True,1731,4,2,73.71799999999999,11.528121948242188,0.0036127086673332087,3.867230612131234e-06
residual,residual_w100_data_s0,data,0,100,4,True,1731,4,3,148.718,11.528121948242188,0.007941063606686782,1.1993939869059389e-05
residual,residual_w100_data_s0,data,0,100,4,True,1734,4,0,69.80000000000018,1.7097278833389282,0.565146685403306,0.01843536742907048
residual,residual_w100_data_s0,data,0,100,4,True,1734,4,1,140.0,1.7097278833389282,2.5721790461830096,0.03485976465555929
residual,residual_w100_data_s0,data,0,100,4,True,1734,4,2,209.80000000000018,1.7097278833389282,5.460127419610217,0.04903532570932345
residual,residual_w100_data_s0,data,0,100,4,True,1734,4,3,682.0009999999993,1.7097278833389282,70.44087974645663,0.11585194797281151
residual,residual_w100_data_s0,data,0,100,4,True,1744,4,0,25.0,3.1540281772613525,0.002163225950202463,1.935655426308497e-05
residual,residual_w100_data_s0,data,0,100,4,True,1744,4,1,223.71800000000002,3.1540281772613525,0.2278580742736125,0.0024325684283565963
residual,residual_w100_data_s0,data,0,100,4,True,1744,4,2,248.71800000000002,3.1540281772613525,0.28737792984045996,0.0023899909453589663
residual,residual_w100_data_s0,data,0,100,4,True,1744,4,3,273.718,3.1540281772613525,0.3458662591011574,0.0023569040553533815
residual,residual_w100_data_s0,data,0,100,4,True,1760,4,0,69.79899999999998,10.611943244934082,0.008447730408533971,0.00017036585794882875
residual,residual_w100_data_s0,data,0,100,4,True,1760,4,1,541.9919999999993,10.611943244934082,0.5071638510116827,0.0029259147498262097
residual,residual_w100_data_s0,data,0,100,4,True,1760,4,2,611.79,10.611943244934082,0.6971185672384195,0.0029782427014750715
residual,residual_w100_data_s0,data,0,100,4,True,1760,4,3,681.9900000000007,10.611943244934082,0.9097433499292151,0.003045991131701148
residual,residual_w100_data_s0,data,0,100,4,True,1825,4,0,25.0,8.452494621276855,0.001090584976992659,3.940873967434033e-06
residual,residual_w100_data_s0,data,0,100,4,True,1825,4,1,50.00000000000003,8.452494621276855,0.002155518560087444,4.30922833527525e-06
residual,residual_w100_data_s0,data,0,100,4,True,1825,4,2,75.00000000000003,8.452494621276855,0.0032453506824126066,3.677115098521533e-06
residual,residual_w100_data_s0,data,0,100,4,True,1825,4,3,150.00000000000003,8.452494621276855,0.0006775808261139105,2.0421179636187503e-05
residual,residual_w100_data_s0,data,0,100,4,True,1826,4,0,69.80099999999948,33.64276123046875,0.004337492271133669,6.659678747225964e-05
residual,residual_w100_data_s0,data,0,100,4,True,1826,4,1,545.0030000000006,33.64276123046875,0.40330834340807087,0.003354205167130364
residual,residual_w100_data_s0,data,0,100,4,True,1826,4,2,685.0049999999992,33.64276123046875,0.8344114424687632,0.0024276648034338155
residual,residual_w100_data_s0,data,0,100,4,True,1826,4,3,754.8060000000005,33.64276123046875,1.002900679054619,0.002483850726278658
residual,residual_w100_data_s0,data,0,100,4,True,1832,4,0,76.28199999999998,1.9987958669662476,0.0020726686749128476,0.00010831021238222327
residual,residual_w100_data_s0,data,0,100,4,True,1832,4,1,101.28199999999998,1.9987958669662476,0.005742858288471098,0.00018691464153536286
residual,residual_w100_data_s0,data,0,100,4,True,1832,4,2,126.28199999999998,1.9987958669662476,0.008899886967839166,0.0002993787740143694
residual,residual_w100_data_s0,data,0,100,4,True,1832,4,3,149.99999999999997,1.9987958669662476,0.01635096183760787,0.00039872746516317337
residual,residual_w100_data_s0,data,0,100,4,True,1836,4,0,69.80200000000059,8.141653060913086,0.0241904897961831,0.0005944212374195401
residual,residual_w100_data_s0,data,0,100,4,True,1836,4,1,140.0050000000001,8.141653060913086,0.07013868820848757,0.00119523250238264
residual,residual_w100_data_s0,data,0,100,4,True,1836,4,2,751.8240000000005,8.141653060913086,15.864006249444174,0.03313215725210539
residual,residual_w100_data_s0,data,0,100,4,True,1836,4,3,822.027,8.141653060913086,18.20192132458942,0.033347666053909486
residual,residual_w100_data_s0,data,0,100,4,True,1896,4,0,69.87299999999959,1.71199631690979,2.6014632710484875,0.05571680089072606
residual,residual_w100_data_s0,data,0,100,4,True,1896,4,1,1228.2840000000006,1.71199631690979,9231.084644319026,10.693236887137914
residual,residual_w100_data_s0,data,0,100,4,True,1896,4,2,1298.1580000000004,1.71199631690979,9977.888737700028,10.680586193582698
residual,residual_w100_data_s0,data,0,100,4,True,1896,4,3,1368.433,1.71199631690979,10728.064643052221,10.667831654193272
residual,residual_w100_data_s0,data,0,100,4,True,1913,4,0,69.80299999999988,15.170546531677246,0.014752467848211381,0.00026219101346806883
residual,residual_w100_data_s0,data,0,100,4,True,1913,4,1,139.58600000000024,15.170546531677246,0.04491433618625251,0.0004160675393886232
residual,residual_w100_data_s0,data,0,100,4,True,1913,4,2,209.808,15.170546531677246,0.09407630085433993,0.0007371806221845301
residual,residual_w100_data_s0,data,0,100,4,True,1913,4,3,682.0219999999999,15.170546531677246,0.2896444620432703,0.0028191566644741872
residual,residual_w100_data_s0,data,0,100,4,True,1941,4,0,26.28200000000001,2.463916778564453,0.0023830400293078924,4.170837872297106e-05
residual,residual_w100_data_s0,data,0,100,4,True,1941,4,1,51.28200000000001,2.463916778564453,0.00461869662871095,6.0767768567115965e-05
residual,residual_w100_data_s0,data,0,100,4,True,1941,4,2,76.28200000000001,2.463916778564453,0.0061941258637787655,8.346526128577558e-05
residual,residual_w100_data_s0,data,0,100,4,True,1941,4,3,151.28200000000004,2.463916778564453,0.0067959567591202585,0.00015943071380100649
residual,residual_w100_data_s0,data,0,100,4,True,1946,4,0,25.00000000000003,1.3047553300857544,0.000704843433396718,9.386733765270883e-06
residual,residual_w100_data_s0,data,0,100,4,True,1946,4,1,50.00000000000003,1.3047553300857544,0.001365154204790997,7.209430122334659e-06
