width,depth,q,mode,seed,split,stratum,direction,converged,median,p95,slope,rho,straight_line,n,tag
64,8,4,data,2,val,full crossing,all,True,4679.61576016053,89207.13032264174,3.4145583836474174,0.00038730108502758973,418003.17999508075,2000,w64_d8_q04_data_s2
64,8,4,data,2,val,full crossing,forward,True,3916.8006624221903,59739.413487702346,3.4818219848337106,7.407277277785883e-05,422725.11157961754,993,w64_d8_q04_data_s2
64,8,4,data,2,val,full crossing,backward,True,5794.392824629753,113374.14223824925,3.2132129244551164,0.0019259190938534544,412962.7382011377,1007,w64_d8_q04_data_s2
64,8,4,data,2,test,all,all,True,0.2950050597938514,15726.014384095386,0.021957761301813764,8.39460470234004e-13,12.07131072872647,12000,w64_d8_q04_data_s2
64,8,4,data,2,test,all,forward,True,0.3238304744828113,13307.856069519292,0.022904971429392462,9.68941690503203e-13,10.075976668844078,5968,w64_d8_q04_data_s2
64,8,4,data,2,test,all,backward,True,0.27350067343689943,20949.566769025,0.021191660694891423,7.963809388948446e-13,13.706558166376226,6032,w64_d8_q04_data_s2
64,8,4,data,2,test,0.05-0.2 mm,all,True,3.0588864774472313e-06,5.805148930448918e-05,0.00015873472979099912,3.384386774600582e-19,0.0001305794636863311,2000,w64_d8_q04_data_s2
64,8,4,data,2,test,0.05-0.2 mm,forward,True,3.364618805790087e-06,5.678048182744533e-05,0.00017237631280697663,4.634756786449966e-19,0.0001273499492526753,1017,w64_d8_q04_data_s2
64,8,4,data,2,test,0.05-0.2 mm,backward,True,2.6018369680969045e-06,6.172125495140787e-05,0.0001444778526616189,2.519252416342865e-19,0.00013178674862501794,983,w64_d8_q04_data_s2
64,8,4,data,2,test,0.5-2 mm,all,True,0.00024935629028277617,0.0047574043504639,0.000509617077908836,5.143313434954334e-18,0.013896570703053612,2000,w64_d8_q04_data_s2
64,8,4,data,2,test,0.5-2 mm,forward,True,0.00021791331050735607,0.003977782040465171,0.0003549452632645167,3.735753095686201e-18,0.014008352798633439,1000,w64_d8_q04_data_s2
64,8,4,data,2,test,0.5-2 mm,backward,True,0.00027416956527304137,0.0060832405438304695,0.0006897799009752958,7.45079605247682e-18,0.013845175832472023,1000,w64_d8_q04_data_s2
64,8,4,data,2,test,5-20 mm,all,True,0.02649725082903842,0.4815183301786872,0.005231496659855242,1.170373666238702e-14,1.4150646893398289,2000,w64_d8_q04_data_s2
64,8,4,data,2,test,5-20 mm,forward,True,0.029703272650394297,0.5219165639857681,0.005163717479567814,1.1660009918583489e-14,1.4635983336042102,994,w64_d8_q04_data_s2
64,8,4,data,2,test,5-20 mm,backward,True,0.02380016670144869,0.42124585903025036,0.005306265201806756,1.1931405144673599e-14,1.3915581564276636,1006,w64_d8_q04_data_s2
64,8,4,data,2,test,50-200 mm,all,True,3.581933528632675,49.09386563202247,0.0760410040650944,1.436285792498092e-10,141.05070694597543,2000,w64_d8_q04_data_s2
64,8,4,data,2,test,50-200 mm,forward,True,4.3587986183553085,54.6459475794762,0.08753529091522216,2.209043146518162e-10,143.455285236044,968,w64_d8_q04_data_s2
64,8,4,data,2,test,50-200 mm,backward,True,2.90387051333596,44.920012408846304,0.06625020457558771,9.76543474596895e-11,140.25341367157296,1032,w64_d8_q04_data_s2
64,8,4,data,2,test,500-2000 mm,all,True,908.1530869836776,9307.478022794206,0.7281294925050863,8.23949801930082e-06,15985.931709538963,2000,w64_d8_q04_data_s2
64,8,4,data,2,test,500-2000 mm,forward,True,968.5304487180133,10319.946665764,0.7992557499089531,9.060755181518178e-06,16359.267616175515,988,w64_d8_q04_data_s2
64,8,4,data,2,test,500-2000 mm,backward,True,785.7394472243016,8432.045466788903,0.6651098167750127,7.577912219034812e-06,15658.961022059259,1012,w64_d8_q04_data_s2
64,8,4,data,2,test,full crossing,all,True,5442.876073147176,88326.14020463038,3.6716146028325687,0.0004439892363879571,456075.1746171858,2000,w64_d8_q04_data_s2
64,8,4,data,2,test,full crossing,forward,True,4890.32803733744,63292.894446692575,3.6508375451188013,8.262384709835858e-05,461912.954381598,1001,w64_d8_q04_data_s2
64,8,4,data,2,test,full crossing,backward,True,6663.996782135371,110644.83104272546,3.7030955944135218,0.0021900055050836195,449115.8207340198,999,w64_d8_q04_data_s2
64,8,4,physics,0,val,all,all,True,2.6094984485638406,6630.828582075722,0.0982108231911399,7.622000480291948e-11,11.660928643891566,12000,w64_d8_q04_physics_s0
64,8,4,physics,0,val,all,forward,True,2.269207084083291,8275.013869382263,0.09683358603158713,5.554952625112992e-11,9.735130103429412,5984,w64_d8_q04_physics_s0
64,8,4,physics,0,val,all,backward,True,3.2744473756700643,5148.035288505056,0.0995884053645417,1.2426153750670664e-10,16.376053191527795,6016,w64_d8_q04_physics_s0
64,8,4,physics,0,val,0.05-0.2 mm,all,True,3.76742645968875e-05,0.00027385377165956004,0.0020161337377895897,4.4214789585224845e-17,0.00013977896173855697,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,val,0.05-0.2 mm,forward,True,3.5235288464718906e-05,0.0002796687027739608,0.0018999180989576203,3.3847058002794775e-17,0.00013516631724996842,983,w64_d8_q04_physics_s0
64,8,4,physics,0,val,0.05-0.2 mm,backward,True,3.924287739209831e-05,0.00026694128649751287,0.0021719805820274996,6.355623541314783e-17,0.0001464744912027527,1017,w64_d8_q04_physics_s0
64,8,4,physics,0,val,0.5-2 mm,all,True,0.0035795821755613133,0.030325567308864262,0.0184941032722874,5.282067885731485e-15,0.013709354546698194,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,val,0.5-2 mm,forward,True,0.003431910077011935,0.03092484684117379,0.016744258627174324,4.622965478283605e-15,0.013378662334417868,1014,w64_d8_q04_physics_s0
64,8,4,physics,0,val,0.5-2 mm,backward,True,0.0036686378948047604,0.02967372283357861,0.020418463123034625,6.684072984395304e-15,0.01395275811333363,986,w64_d8_q04_physics_s0
64,8,4,physics,0,val,5-20 mm,all,True,0.3444635050868783,2.764606915218337,0.12208540071509139,2.3254765952832453e-12,1.3815279362461297,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,val,5-20 mm,forward,True,0.36536416945409655,2.954998927532768,0.11452280521537586,2.355234933301545e-12,1.3562850019077644,1030,w64_d8_q04_physics_s0
64,8,4,physics,0,val,5-20 mm,backward,True,0.3261146049098329,2.410689857209999,0.1320896490127968,2.297954998914484e-12,1.4107756143744155,970,w64_d8_q04_physics_s0
64,8,4,physics,0,val,50-200 mm,all,True,16.957476909441382,95.32156244960247,0.10203819467759223,3.778075827180168e-09,129.96536147640825,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,val,50-200 mm,forward,True,14.583385369746793,75.13332751469754,0.10428949413129537,2.7480232796732967e-09,124.33531501326911,989,w64_d8_q04_physics_s0
64,8,4,physics,0,val,50-200 mm,backward,True,19.780106925054497,107.81891471276595,0.09699590188219642,5.46737579706078e-09,134.8384062812329,1011,w64_d8_q04_physics_s0
64,8,4,physics,0,val,500-2000 mm,all,True,229.89160111739082,2785.001059672691,0.28954288080351026,6.497385017511301e-07,15408.515420144415,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,val,500-2000 mm,forward,True,212.89039683868083,2307.862382563724,0.30413755168633844,4.856680265246219e-07,16137.757478396765,975,w64_d8_q04_physics_s0
64,8,4,physics,0,val,500-2000 mm,backward,True,247.53710272726437,3015.0958413562666,0.28578478779333305,8.94409832687608e-07,14492.363104850454,1025,w64_d8_q04_physics_s0
64,8,4,physics,0,val,full crossing,all,True,3226.755826684153,29441.100466243865,1.3899356144063053,0.0001319752214464142,418003.17999508075,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,val,full crossing,forward,True,4314.387501622377,36564.048850338,1.4345680442096609,6.16018965848459e-05,422725.11157961754,993,w64_d8_q04_physics_s0
64,8,4,physics,0,val,full crossing,backward,True,2570.4778837145846,20708.632523617936,1.2994748431361947,0.00030857889785378015,412962.7382011377,1007,w64_d8_q04_physics_s0
64,8,4,physics,0,test,all,all,True,2.5226904621149515,6879.812225522778,0.09945380972760788,6.967535499789586e-11,12.07131072872647,12000,w64_d8_q04_physics_s0
64,8,4,physics,0,test,all,forward,True,2.374950398686515,9399.503640756811,0.09643249567718032,4.928536710091222e-11,10.075976668844078,5968,w64_d8_q04_physics_s0
64,8,4,physics,0,test,all,backward,True,2.8520807293119788,5256.971782903425,0.1026579773943416,9.700381100691202e-11,13.706558166376226,6032,w64_d8_q04_physics_s0
64,8,4,physics,0,test,0.05-0.2 mm,all,True,3.237236967379431e-05,0.0002814235216419547,0.0021051493738835636,5.2335781745011764e-17,0.0001305794636863311,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,test,0.05-0.2 mm,forward,True,3.1456522719963687e-05,0.00026739618448345936,0.0021867675847886403,5.1597776405808444e-17,0.0001273499492526753,1017,w64_d8_q04_physics_s0
64,8,4,physics,0,test,0.05-0.2 mm,backward,True,3.357297373440815e-05,0.00028485798999611234,0.0020190122738336647,5.325721001073706e-17,0.00013178674862501794,983,w64_d8_q04_physics_s0
64,8,4,physics,0,test,0.5-2 mm,all,True,0.00347894049923525,0.031217038431918795,0.02041172566292354,5.715412704729029e-15,0.013896570703053612,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,test,0.5-2 mm,forward,True,0.0036937484821919497,0.030327254655126958,0.019668233069224106,5.364073913542449e-15,0.014008352798633439,1000,w64_d8_q04_physics_s0
64,8,4,physics,0,test,0.5-2 mm,backward,True,0.0033048154577386413,0.032166701231517436,0.020562949539178414,6.118258096976293e-15,0.013845175832472023,1000,w64_d8_q04_physics_s0
64,8,4,physics,0,test,5-20 mm,all,True,0.3430962754302769,2.535826374435146,0.1135418353150168,2.10656869447177e-12,1.4150646893398289,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,test,5-20 mm,forward,True,0.38118141394960503,2.85558060963211,0.11432114934610549,2.318842087202402e-12,1.4635983336042102,994,w64_d8_q04_physics_s0
64,8,4,physics,0,test,5-20 mm,backward,True,0.3078965835214831,2.3314793898343567,0.11273935011777217,1.945810231814894e-12,1.3915581564276636,1006,w64_d8_q04_physics_s0
64,8,4,physics,0,test,50-200 mm,all,True,16.34988485784561,86.29511725879692,0.10672161796759089,3.099488279628365e-09,141.05070694597543,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,test,50-200 mm,forward,True,14.394905931478519,75.5627282450499,0.10768470790261786,2.4507346953004475e-09,143.455285236044,968,w64_d8_q04_physics_s0
64,8,4,physics,0,test,50-200 mm,backward,True,18.69698553146293,93.20921567659325,0.10638984687483949,4.155222558984732e-09,140.25341367157296,1032,w64_d8_q04_physics_s0
64,8,4,physics,0,test,500-2000 mm,all,True,236.53331418184774,2586.6564910420325,0.30737968583970443,6.531573916909208e-07,15985.931709538963,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,test,500-2000 mm,forward,True,220.3184879580249,2158.6878295434462,0.3011598193134327,4.972794097332426e-07,16359.267616175515,988,w64_d8_q04_physics_s0
64,8,4,physics,0,test,500-2000 mm,backward,True,249.13372618840413,2793.660603027047,0.30919369561867305,8.6890656344049e-07,15658.961022059259,1012,w64_d8_q04_physics_s0
64,8,4,physics,0,test,full crossing,all,True,3595.4429008680613,30019.83391440185,1.5314276214661513,0.00015264378628424157,456075.1746171858,2000,w64_d8_q04_physics_s0
64,8,4,physics,0,test,full crossing,forward,True,4932.6523300801455,40906.61200601244,1.649778521756351,6.564370068468425e-05,461912.954381598,1001,w64_d8_q04_physics_s0
64,8,4,physics,0,test,full crossing,backward,True,2746.647223539239,20081.150087497805,1.440163200074996,0.0003279280459309466,449115.8207340198,999,w64_d8_q04_physics_s0
64,8,4,physics,1,val,all,all,True,1.3348596623501408,6801.242051584731,0.0834815641933117,2.7441639047212148e-11,11.660928643891566,12000,w64_d8_q04_physics_s1
64,8,4,physics,1,val,all,forward,True,2.513587950573992,8787.327848940204,0.08505509652720518,6.841943262704034e-11,9.735130103429412,5984,w64_d8_q04_physics_s1
64,8,4,physics,1,val,all,backward,True,0.9023370024010546,5014.225503719237,0.08179484535132502,1.4542173940766324e-11,16.376053191527795,6016,w64_d8_q04_physics_s1
64,8,4,physics,1,val,0.05-0.2 mm,all,True,2.4300447876157705e-05,0.00022006722701917148,0.0019350044950863787,4.555305792157448e-17,0.00013977896173855697,2000,w64_d8_q04_physics_s1
64,8,4,physics,1,val,0.05-0.2 mm,forward,True,2.3889697331469506e-05,0.00023210812258867,0.0018011328846018193,3.888598059899338e-17,0.00013516631724996842,983,w64_d8_q04_physics_s1
64,8,4,physics,1,val,0.05-0.2 mm,backward,True,2.4808784360175196e-05,0.0002190106044963613,0.002078532402929878,5.5023220960876837e-17,0.0001464744912027527,1017,w64_d8_q04_physics_s1
64,8,4,physics,1,val,0.5-2 mm,all,True,0.0022450335466217552,0.021165248362109416,0.01824565829221421,5.278408129041384e-15,0.013709354546698194,2000,w64_d8_q04_physics_s1
64,8,4,physics,1,val,0.5-2 mm,forward,True,0.00227931762708522,0.022622468966218542,0.0173771052631444,5.412923375766644e-15,0.013378662334417868,1014,w64_d8_q04_physics_s1
64,8,4,physics,1,val,0.5-2 mm,backward,True,0.0022248394806467786,0.018989419046988587,0.019603102092555745,5.160492256963924e-15,0.01395275811333363,986,w64_d8_q04_physics_s1
