tag,width,depth,q,mode,seed,column,direction,component,unit,exponent,n_checkpoints
w64_d8_q14_data_s0,64,8,14,data,0,1 mm,forward,y,um,2.04795,45
w64_d8_q14_data_s0,64,8,14,data,0,1 mm,forward,tx,mrad,0.49194,45
w64_d8_q14_data_s0,64,8,14,data,0,1 mm,forward,ty,mrad,0.768485,45
w64_d8_q14_data_s0,64,8,14,data,0,1 mm,forward,max_xy,um,1.59269,45
w64_d8_q14_data_s0,64,8,14,data,0,1 mm,backward,x,um,2.01539,45
w64_d8_q14_data_s0,64,8,14,data,0,1 mm,backward,y,um,1.61741,45
w64_d8_q14_data_s0,64,8,14,data,0,1 mm,backward,tx,mrad,0.985238,45
w64_d8_q14_data_s0,64,8,14,data,0,1 mm,backward,ty,mrad,0.118426,45
w64_d8_q14_data_s0,64,8,14,data,0,1 mm,backward,max_xy,um,1.84442,45
w64_d8_q14_data_s0,64,8,14,data,0,10 mm,forward,x,um,2.17095,45
w64_d8_q14_data_s0,64,8,14,data,0,10 mm,forward,y,um,2.04333,45
w64_d8_q14_data_s0,64,8,14,data,0,10 mm,forward,tx,mrad,1.19418,45
w64_d8_q14_data_s0,64,8,14,data,0,10 mm,forward,ty,mrad,0.843309,45
w64_d8_q14_data_s0,64,8,14,data,0,10 mm,forward,max_xy,um,2.11739,45
w64_d8_q14_data_s0,64,8,14,data,0,10 mm,backward,x,um,1.77228,45
w64_d8_q14_data_s0,64,8,14,data,0,10 mm,backward,y,um,1.62435,45
w64_d8_q14_data_s0,64,8,14,data,0,10 mm,backward,tx,mrad,0.723868,45
w64_d8_q14_data_s0,64,8,14,data,0,10 mm,backward,ty,mrad,0.164703,45
w64_d8_q14_data_s0,64,8,14,data,0,10 mm,backward,max_xy,um,1.68187,45
w64_d8_q14_data_s0,64,8,14,data,0,100 mm,forward,x,um,2.0071,45
w64_d8_q14_data_s0,64,8,14,data,0,100 mm,forward,y,um,2.10344,45
w64_d8_q14_data_s0,64,8,14,data,0,100 mm,forward,tx,mrad,1.05144,45
w64_d8_q14_data_s0,64,8,14,data,0,100 mm,forward,ty,mrad,0.841125,45
w64_d8_q14_data_s0,64,8,14,data,0,100 mm,forward,max_xy,um,1.99267,45
w64_d8_q14_data_s0,64,8,14,data,0,100 mm,backward,x,um,1.64608,45
w64_d8_q14_data_s0,64,8,14,data,0,100 mm,backward,y,um,1.56704,45
w64_d8_q14_data_s0,64,8,14,data,0,100 mm,backward,tx,mrad,0.464889,45
w64_d8_q14_data_s0,64,8,14,data,0,100 mm,backward,ty,mrad,0.0512919,45
w64_d8_q14_data_s0,64,8,14,data,0,100 mm,backward,max_xy,um,1.67085,45
w64_d8_q14_data_s0,64,8,14,data,0,1000 mm,forward,x,um,2.42099,50
w64_d8_q14_data_s0,64,8,14,data,0,1000 mm,forward,y,um,1.76996,50
w64_d8_q14_data_s0,64,8,14,data,0,1000 mm,forward,tx,mrad,0.148066,50
w64_d8_q14_data_s0,64,8,14,data,0,1000 mm,forward,ty,mrad,0.749746,50
w64_d8_q14_data_s0,64,8,14,data,0,1000 mm,forward,max_xy,um,2.49953,50
w64_d8_q14_data_s0,64,8,14,data,0,1000 mm,backward,x,um,2.09416,50
w64_d8_q14_data_s0,64,8,14,data,0,1000 mm,backward,y,um,1.54395,50
w64_d8_q14_data_s0,64,8,14,data,0,1000 mm,backward,tx,mrad,0.420894,50
w64_d8_q14_data_s0,64,8,14,data,0,1000 mm,backward,ty,mrad,0.00519483,50
w64_d8_q14_data_s0,64,8,14,data,0,1000 mm,backward,max_xy,um,2.13654,50
w64_d8_q14_data_s1,64,8,14,data,1,0.1 mm,forward,x,um,2.98574,46
w64_d8_q14_data_s1,64,8,14,data,1,0.1 mm,forward,y,um,2.07692,46
w64_d8_q14_data_s1,64,8,14,data,1,0.1 mm,forward,tx,mrad,2.14785,46
w64_d8_q14_data_s1,64,8,14,data,1,0.1 mm,forward,ty,mrad,0.851452,46
w64_d8_q14_data_s1,64,8,14,data,1,0.1 mm,forward,max_xy,um,2.95388,46
w64_d8_q14_data_s1,64,8,14,data,1,0.1 mm,backward,x,um,2.74001,46
w64_d8_q14_data_s1,64,8,14,data,1,0.1 mm,backward,y,um,1.72562,46
w64_d8_q14_data_s1,64,8,14,data,1,0.1 mm,backward,tx,mrad,1.75175,46
w64_d8_q14_data_s1,64,8,14,data,1,0.1 mm,backward,ty,mrad,0.57418,46
w64_d8_q14_data_s1,64,8,14,data,1,0.1 mm,backward,max_xy,um,2.67416,46
w64_d8_q14_data_s1,64,8,14,data,1,1 mm,forward,x,um,1.88653,45
w64_d8_q14_data_s1,64,8,14,data,1,1 mm,forward,y,um,2.22542,45
w64_d8_q14_data_s1,64,8,14,data,1,1 mm,forward,tx,mrad,0.958748,45
w64_d8_q14_data_s1,64,8,14,data,1,1 mm,forward,ty,mrad,0.997279,45
w64_d8_q14_data_s1,64,8,14,data,1,1 mm,forward,max_xy,um,1.84541,45
w64_d8_q14_data_s1,64,8,14,data,1,1 mm,backward,x,um,2.18087,45
w64_d8_q14_data_s1,64,8,14,data,1,1 mm,backward,y,um,1.71831,45
w64_d8_q14_data_s1,64,8,14,data,1,1 mm,backward,tx,mrad,1.18013,45
w64_d8_q14_data_s1,64,8,14,data,1,1 mm,backward,ty,mrad,0.403199,45
w64_d8_q14_data_s1,64,8,14,data,1,1 mm,backward,max_xy,um,1.87843,45
w64_d8_q14_data_s1,64,8,14,data,1,10 mm,forward,x,um,2.1665,45
w64_d8_q14_data_s1,64,8,14,data,1,10 mm,forward,y,um,2.0204,45
w64_d8_q14_data_s1,64,8,14,data,1,10 mm,forward,tx,mrad,1.01468,45
w64_d8_q14_data_s1,64,8,14,data,1,10 mm,forward,ty,mrad,0.829272,45
w64_d8_q14_data_s1,64,8,14,data,1,10 mm,forward,max_xy,um,2.20294,45
w64_d8_q14_data_s1,64,8,14,data,1,10 mm,backward,x,um,2.09027,45
w64_d8_q14_data_s1,64,8,14,data,1,10 mm,backward,y,um,1.70783,45
w64_d8_q14_data_s1,64,8,14,data,1,10 mm,backward,tx,mrad,1.20383,45
w64_d8_q14_data_s1,64,8,14,data,1,10 mm,backward,ty,mrad,0.373572,45
w64_d8_q14_data_s1,64,8,14,data,1,10 mm,backward,max_xy,um,1.94567,45
w64_d8_q14_data_s1,64,8,14,data,1,100 mm,forward,x,um,1.91467,45
w64_d8_q14_data_s1,64,8,14,data,1,100 mm,forward,y,um,2.04766,45
w64_d8_q14_data_s1,64,8,14,data,1,100 mm,forward,tx,mrad,0.759554,45
w64_d8_q14_data_s1,64,8,14,data,1,100 mm,forward,ty,mrad,0.839385,45
w64_d8_q14_data_s1,64,8,14,data,1,100 mm,forward,max_xy,um,1.9944,45
w64_d8_q14_data_s1,64,8,14,data,1,100 mm,backward,x,um,1.83695,45
w64_d8_q14_data_s1,64,8,14,data,1,100 mm,backward,y,um,1.57275,45
w64_d8_q14_data_s1,64,8,14,data,1,100 mm,backward,tx,mrad,0.914738,45
w64_d8_q14_data_s1,64,8,14,data,1,100 mm,backward,ty,mrad,0.124395,45
w64_d8_q14_data_s1,64,8,14,data,1,100 mm,backward,max_xy,um,1.65361,45
w64_d8_q14_data_s1,64,8,14,data,1,1000 mm,forward,x,um,1.58752,50
w64_d8_q14_data_s1,64,8,14,data,1,1000 mm,forward,y,um,1.65086,50
w64_d8_q14_data_s1,64,8,14,data,1,1000 mm,forward,tx,mrad,0.612366,50
w64_d8_q14_data_s1,64,8,14,data,1,1000 mm,forward,ty,mrad,0.887157,50
w64_d8_q14_data_s1,64,8,14,data,1,1000 mm,forward,max_xy,um,1.62161,50
w64_d8_q14_data_s1,64,8,14,data,1,1000 mm,backward,x,um,1.45012,50
w64_d8_q14_data_s1,64,8,14,data,1,1000 mm,backward,y,um,1.66664,50
w64_d8_q14_data_s1,64,8,14,data,1,1000 mm,backward,tx,mrad,0.462966,50
w64_d8_q14_data_s1,64,8,14,data,1,1000 mm,backward,ty,mrad,0.055521,50
w64_d8_q14_data_s1,64,8,14,data,1,1000 mm,backward,max_xy,um,1.53647,50
w64_d8_q14_data_s2,64,8,14,data,2,0.1 mm,forward,x,um,2.1872,46
w64_d8_q14_data_s2,64,8,14,data,2,0.1 mm,forward,y,um,2.32765,46
w64_d8_q14_data_s2,64,8,14,data,2,0.1 mm,forward,tx,mrad,1.18239,46
w64_d8_q14_data_s2,64,8,14,data,2,0.1 mm,forward,ty,mrad,1.16618,46
w64_d8_q14_data_s2,64,8,14,data,2,0.1 mm,forward,max_xy,um,2.17701,46
w64_d8_q14_data_s2,64,8,14,data,2,0.1 mm,backward,x,um,2.45895,46
w64_d8_q14_data_s2,64,8,14,data,2,0.1 mm,backward,y,um,1.6819,46
w64_d8_q14_data_s2,64,8,14,data,2,0.1 mm,backward,tx,mrad,1.59995,46
w64_d8_q14_data_s2,64,8,14,data,2,0.1 mm,backward,ty,mrad,0.539194,46
w64_d8_q14_data_s2,64,8,14,data,2,0.1 mm,backward,max_xy,um,2.34923,46
w64_d8_q14_data_s2,64,8,14,data,2,1 mm,forward,x,um,2.09837,45
w64_d8_q14_data_s2,64,8,14,data,2,1 mm,forward,y,um,2.05873,45
w64_d8_q14_data_s2,64,8,14,data,2,1 mm,forward,tx,mrad,1.10218,45
w64_d8_q14_data_s2,64,8,14,data,2,1 mm,forward,ty,mrad,0.825992,45
w64_d8_q14_data_s2,64,8,14,data,2,1 mm,forward,max_xy,um,2.07338,45
w64_d8_q14_data_s2,64,8,14,data,2,1 mm,backward,x,um,1.87082,45
w64_d8_q14_data_s2,64,8,14,data,2,1 mm,backward,y,um,1.61541,45
w64_d8_q14_data_s2,64,8,14,data,2,1 mm,backward,tx,mrad,0.922512,45
w64_d8_q14_data_s2,64,8,14,data,2,1 mm,backward,ty,mrad,0.247378,45
w64_d8_q14_data_s2,64,8,14,data,2,1 mm,backward,max_xy,um,1.76407,45
w64_d8_q14_data_s2,64,8,14,data,2,10 mm,forward,x,um,1.84275,45
w64_d8_q14_data_s2,64,8,14,data,2,10 mm,forward,y,um,2.04834,45
w64_d8_q14_data_s2,64,8,14,data,2,10 mm,forward,tx,mrad,0.818418,45
w64_d8_q14_data_s2,64,8,14,data,2,10 mm,forward,ty,mrad,0.760699,45
w64_d8_q14_data_s2,64,8,14,data,2,10 mm,forward,max_xy,um,1.8913,45
w64_d8_q14_data_s2,64,8,14,data,2,10 mm,backward,x,um,1.95074,45
w64_d8_q14_data_s2,64,8,14,data,2,10 mm,backward,y,um,1.65596,45
w64_d8_q14_data_s2,64,8,14,data,2,10 mm,backward,tx,mrad,1.00454,45
w64_d8_q14_data_s2,64,8,14,data,2,10 mm,backward,ty,mrad,0.225542,45
w64_d8_q14_data_s2,64,8,14,data,2,10 mm,backward,max_xy,um,1.88784,45
w64_d8_q14_data_s2,64,8,14,data,2,100 mm,forward,x,um,1.9097,45
w64_d8_q14_data_s2,64,8,14,data,2,100 mm,forward,y,um,1.98781,45
w64_d8_q14_data_s2,64,8,14,data,2,100 mm,forward,tx,mrad,0.749992,45
w64_d8_q14_data_s2,64,8,14,data,2,100 mm,forward,ty,mrad,0.648777,45
w64_d8_q14_data_s2,64,8,14,data,2,100 mm,forward,max_xy,um,1.89508,45
w64_d8_q14_data_s2,64,8,14,data,2,100 mm,backward,x,um,2.09965,45
w64_d8_q14_data_s2,64,8,14,data,2,100 mm,backward,y,um,1.62232,45
w64_d8_q14_data_s2,64,8,14,data,2,100 mm,backward,tx,mrad,1.17059,45
w64_d8_q14_data_s2,64,8,14,data,2,100 mm,backward,ty,mrad,0.194832,45
w64_d8_q14_data_s2,64,8,14,data,2,100 mm,backward,max_xy,um,1.97823,45
w64_d8_q14_data_s2,64,8,14,data,2,1000 mm,forward,x,um,1.15041,50
w64_d8_q14_data_s2,64,8,14,data,2,1000 mm,forward,y,um,1.90989,50
w64_d8_q14_data_s2,64,8,14,data,2,1000 mm,forward,tx,mrad,0.503403,50
w64_d8_q14_data_s2,64,8,14,data,2,1000 mm,forward,ty,mrad,0.599099,50
w64_d8_q14_data_s2,64,8,14,data,2,1000 mm,forward,max_xy,um,1.24452,50
w64_d8_q14_data_s2,64,8,14,data,2,1000 mm,backward,x,um,1.53557,50
w64_d8_q14_data_s2,64,8,14,data,2,1000 mm,backward,y,um,1.56282,50
w64_d8_q14_data_s2,64,8,14,data,2,1000 mm,backward,tx,mrad,0.634805,50
w64_d8_q14_data_s2,64,8,14,data,2,1000 mm,backward,ty,mrad,0.0537646,50
w64_d8_q14_data_s2,64,8,14,data,2,1000 mm,backward,max_xy,um,1.53967,50
w64_d8_q14_physics_s0,64,8,14,physics,0,0.1 mm,forward,x,um,2.62303,46
w64_d8_q14_physics_s0,64,8,14,physics,0,0.1 mm,forward,y,um,2.47197,46
w64_d8_q14_physics_s0,64,8,14,physics,0,0.1 mm,forward,tx,mrad,1.46556,46
w64_d8_q14_physics_s0,64,8,14,physics,0,0.1 mm,forward,ty,mrad,1.32012,46
w64_d8_q14_physics_s0,64,8,14,physics,0,0.1 mm,forward,max_xy,um,2.62216,46
w64_d8_q14_physics_s0,64,8,14,physics,0,0.1 mm,backward,x,um,2.06599,46
w64_d8_q14_physics_s0,64,8,14,physics,0,0.1 mm,backward,y,um,2.34114,46
w64_d8_q14_physics_s0,64,8,14,physics,0,0.1 mm,backward,tx,mrad,0.954728,46
w64_d8_q14_physics_s0,64,8,14,physics,0,0.1 mm,backward,ty,mrad,1.41928,46
w64_d8_q14_physics_s0,64,8,14,physics,0,0.1 mm,backward,max_xy,um,2.0511,46
w64_d8_q14_physics_s0,64,8,14,physics,0,1 mm,forward,x,um,2.46535,45
w64_d8_q14_physics_s0,64,8,14,physics,0,1 mm,forward,y,um,2.38032,45
w64_d8_q14_physics_s0,64,8,14,physics,0,1 mm,forward,tx,mrad,1.29868,45
w64_d8_q14_physics_s0,64,8,14,physics,0,1 mm,forward,ty,mrad,1.2497,45
w64_d8_q14_physics_s0,64,8,14,physics,0,1 mm,forward,max_xy,um,2.46471,45
w64_d8_q14_physics_s0,64,8,14,physics,0,1 mm,backward,x,um,2.14341,45
w64_d8_q14_physics_s0,64,8,14,physics,0,1 mm,backward,y,um,2.36707,45
w64_d8_q14_physics_s0,64,8,14,physics,0,1 mm,backward,tx,mrad,0.958384,45
w64_d8_q14_physics_s0,64,8,14,physics,0,1 mm,backward,ty,mrad,1.43236,45
w64_d8_q14_physics_s0,64,8,14,physics,0,1 mm,backward,max_xy,um,2.0915,45
w64_d8_q14_physics_s0,64,8,14,physics,0,10 mm,forward,x,um,2.47136,45
w64_d8_q14_physics_s0,64,8,14,physics,0,10 mm,forward,y,um,2.5339,45
w64_d8_q14_physics_s0,64,8,14,physics,0,10 mm,forward,tx,mrad,1.44344,45
w64_d8_q14_physics_s0,64,8,14,physics,0,10 mm,forward,ty,mrad,1.37507,45
w64_d8_q14_physics_s0,64,8,14,physics,0,10 mm,forward,max_xy,um,2.47202,45
w64_d8_q14_physics_s0,64,8,14,physics,0,10 mm,backward,x,um,2.10228,45
w64_d8_q14_physics_s0,64,8,14,physics,0,10 mm,backward,y,um,2.38009,45
w64_d8_q14_physics_s0,64,8,14,physics,0,10 mm,backward,tx,mrad,0.988601,45
w64_d8_q14_physics_s0,64,8,14,physics,0,10 mm,backward,ty,mrad,1.44119,45
w64_d8_q14_physics_s0,64,8,14,physics,0,10 mm,backward,max_xy,um,2.09161,45
w64_d8_q14_physics_s0,64,8,14,physics,0,100 mm,forward,x,um,2.55532,45
w64_d8_q14_physics_s0,64,8,14,physics,0,100 mm,forward,y,um,1.78853,45
w64_d8_q14_physics_s0,64,8,14,physics,0,100 mm,forward,tx,mrad,1.26726,45
w64_d8_q14_physics_s0,64,8,14,physics,0,100 mm,forward,ty,mrad,0.624254,45
w64_d8_q14_physics_s0,64,8,14,physics,0,100 mm,forward,max_xy,um,2.49206,45
w64_d8_q14_physics_s0,64,8,14,physics,0,100 mm,backward,x,um,2.00196,45
w64_d8_q14_physics_s0,64,8,14,physics,0,100 mm,backward,y,um,2.04783,45
w64_d8_q14_physics_s0,64,8,14,physics,0,100 mm,backward,tx,mrad,1.0642,45
w64_d8_q14_physics_s0,64,8,14,physics,0,100 mm,backward,ty,mrad,0.815279,45
w64_d8_q14_physics_s0,64,8,14,physics,0,100 mm,backward,max_xy,um,1.99628,45
w64_d8_q14_physics_s0,64,8,14,physics,0,1000 mm,forward,x,um,1.47783,50
w64_d8_q14_physics_s0,64,8,14,physics,0,1000 mm,forward,y,um,1.91512,50
w64_d8_q14_physics_s0,64,8,14,physics,0,1000 mm,forward,tx,mrad,0.253168,50
w64_d8_q14_physics_s0,64,8,14,physics,0,1000 mm,forward,ty,mrad,0.812036,50
w64_d8_q14_physics_s0,64,8,14,physics,0,1000 mm,forward,max_xy,um,1.4955,50
w64_d8_q14_physics_s0,64,8,14,physics,0,1000 mm,backward,x,um,1.39204,50
w64_d8_q14_physics_s0,64,8,14,physics,0,1000 mm,backward,y,um,1.3478,50
w64_d8_q14_physics_s0,64,8,14,physics,0,1000 mm,backward,tx,mrad,0.932317,50
w64_d8_q14_physics_s0,64,8,14,physics,0,1000 mm,backward,ty,mrad,0.976894,50
w64_d8_q14_physics_s0,64,8,14,physics,0,1000 mm,backward,max_xy,um,1.46854,50
w64_d8_q14_physics_s1,64,8,14,physics,1,0.1 mm,forward,x,um,2.16076,46
w64_d8_q14_physics_s1,64,8,14,physics,1,0.1 mm,forward,y,um,2.07525,46
w64_d8_q14_physics_s1,64,8,14,physics,1,0.1 mm,forward,tx,mrad,0.926293,46
w64_d8_q14_physics_s1,64,8,14,physics,1,0.1 mm,forward,ty,mrad,1.01385,46
w64_d8_q14_physics_s1,64,8,14,physics,1,0.1 mm,forward,max_xy,um,2.15214,46
w64_d8_q14_physics_s1,64,8,14,physics,1,0.1 mm,backward,x,um,1.98853,46
w64_d8_q14_physics_s1,64,8,14,physics,1,0.1 mm,backward,y,um,1.99603,46
w64_d8_q14_physics_s1,64,8,14,physics,1,0.1 mm,backward,tx,mrad,0.953791,46
w64_d8_q14_physics_s1,64,8,14,physics,1,0.1 mm,backward,ty,mrad,0.750553,46
w64_d8_q14_physics_s1,64,8,14,physics,1,0.1 mm,backward,max_xy,um,1.97178,46
w64_d8_q14_physics_s1,64,8,14,physics,1,1 mm,forward,x,um,2.10705,45
w64_d8_q14_physics_s1,64,8,14,physics,1,1 mm,forward,y,um,1.90124,45
w64_d8_q14_physics_s1,64,8,14,physics,1,1 mm,forward,tx,mrad,0.846627,45
w64_d8_q14_physics_s1,64,8,14,physics,1,1 mm,forward,ty,mrad,0.915608,45
w64_d8_q14_physics_s1,64,8,14,physics,1,1 mm,forward,max_xy,um,2.10218,45
w64_d8_q14_physics_s1,64,8,14,physics,1,1 mm,backward,x,um,1.94342,45
w64_d8_q14_physics_s1,64,8,14,physics,1,1 mm,backward,y,um,1.94833,45
w64_d8_q14_physics_s1,64,8,14,physics,1,1 mm,backward,tx,mrad,0.923566,45
w64_d8_q14_physics_s1,64,8,14,physics,1,1 mm,backward,ty,mrad,0.692498,45
w64_d8_q14_physics_s1,64,8,14,physics,1,1 mm,backward,max_xy,um,1.93716,45
w64_d8_q14_physics_s1,64,8,14,physics,1,10 mm,forward,x,um,2.14758,45
w64_d8_q14_physics_s1,64,8,14,physics,1,10 mm,forward,y,um,1.86563,45
w64_d8_q14_physics_s1,64,8,14,physics,1,10 mm,forward,tx,mrad,0.930669,45
w64_d8_q14_physics_s1,64,8,14,physics,1,10 mm,forward,ty,mrad,0.851498,45
w64_d8_q14_physics_s1,64,8,14,physics,1,10 mm,forward,max_xy,um,2.14211,45
w64_d8_q14_physics_s1,64,8,14,physics,1,10 mm,backward,x,um,1.99434,45
w64_d8_q14_physics_s1,64,8,14,physics,1,10 mm,backward,y,um,1.96193,45
w64_d8_q14_physics_s1,64,8,14,physics,1,10 mm,backward,tx,mrad,1.00341,45
w64_d8_q14_physics_s1,64,8,14,physics,1,10 mm,backward,ty,mrad,0.707033,45
w64_d8_q14_physics_s1,64,8,14,physics,1,10 mm,backward,max_xy,um,1.98703,45
w64_d8_q14_physics_s1,64,8,14,physics,1,100 mm,forward,x,um,2.15458,45
w64_d8_q14_physics_s1,64,8,14,physics,1,100 mm,forward,y,um,1.75304,45
w64_d8_q14_physics_s1,64,8,14,physics,1,100 mm,forward,tx,mrad,1.17062,45
w64_d8_q14_physics_s1,64,8,14,physics,1,100 mm,forward,ty,mrad,0.560077,45
w64_d8_q14_physics_s1,64,8,14,physics,1,100 mm,forward,max_xy,um,2.11256,45
w64_d8_q14_physics_s1,64,8,14,physics,1,100 mm,backward,x,um,1.67103,45
w64_d8_q14_physics_s1,64,8,14,physics,1,100 mm,backward,y,um,1.7702,45
w64_d8_q14_physics_s1,64,8,14,physics,1,100 mm,backward,tx,mrad,0.862058,45
w64_d8_q14_physics_s1,64,8,14,physics,1,100 mm,backward,ty,mrad,0.570881,45
w64_d8_q14_physics_s1,64,8,14,physics,1,100 mm,backward,max_xy,um,1.67789,45
w64_d8_q14_physics_s1,64,8,14,physics,1,1000 mm,forward,x,um,1.42536,50
w64_d8_q14_physics_s1,64,8,14,physics,1,1000 mm,forward,y,um,1.83718,50
w64_d8_q14_physics_s1,64,8,14,physics,1,1000 mm,forward,tx,mrad,0.170744,50
w64_d8_q14_physics_s1,64,8,14,physics,1,1000 mm,forward,ty,mrad,0.684747,50
w64_d8_q14_physics_s1,64,8,14,physics,1,1000 mm,forward,max_xy,um,1.47728,50
w64_d8_q14_physics_s1,64,8,14,physics,1,1000 mm,backward,x,um,1.67175,50
w64_d8_q14_physics_s1,64,8,14,physics,1,1000 mm,backward,y,um,1.593,50
w64_d8_q14_physics_s1,64,8,14,physics,1,1000 mm,backward,tx,mrad,0.71318,50
w64_d8_q14_physics_s1,64,8,14,physics,1,1000 mm,backward,ty,mrad,0.944519,50
w64_d8_q14_physics_s1,64,8,14,physics,1,1000 mm,backward,max_xy,um,1.68626,50
w64_d8_q14_physics_s2,64,8,14,physics,2,0.1 mm,forward,x,um,2.60827,46
w64_d8_q14_physics_s2,64,8,14,physics,2,0.1 mm,forward,y,um,2.07137,46
w64_d8_q14_physics_s2,64,8,14,physics,2,0.1 mm,forward,tx,mrad,1.53789,46
w64_d8_q14_physics_s2,64,8,14,physics,2,0.1 mm,forward,ty,mrad,0.910087,46
w64_d8_q14_physics_s2,64,8,14,physics,2,0.1 mm,forward,max_xy,um,2.60599,46
w64_d8_q14_physics_s2,64,8,14,physics,2,0.1 mm,backward,x,um,2.35968,46
w64_d8_q14_physics_s2,64,8,14,physics,2,0.1 mm,backward,y,um,1.95394,46
w64_d8_q14_physics_s2,64,8,14,physics,2,0.1 mm,backward,tx,mrad,1.29676,46
w64_d8_q14_physics_s2,64,8,14,physics,2,0.1 mm,backward,ty,mrad,0.764412,46
w64_d8_q14_physics_s2,64,8,14,physics,2,0.1 mm,backward,max_xy,um,2.34528,46
w64_d8_q14_physics_s2,64,8,14,physics,2,1 mm,forward,x,um,2.57067,45
w64_d8_q14_physics_s2,64,8,14,physics,2,1 mm,forward,y,um,2.03653,45
w64_d8_q14_physics_s2,64,8,14,physics,2,1 mm,forward,tx,mrad,1.52636,45
w64_d8_q14_physics_s2,64,8,14,physics,2,1 mm,forward,ty,mrad,0.838035,45
w64_d8_q14_physics_s2,64,8,14,physics,2,1 mm,forward,max_xy,um,2.56896,45
w64_d8_q14_physics_s2,64,8,14,physics,2,1 mm,backward,x,um,2.3574,45
w64_d8_q14_physics_s2,64,8,14,physics,2,1 mm,backward,y,um,1.95301,45
w64_d8_q14_physics_s2,64,8,14,physics,2,1 mm,backward,tx,mrad,1.35396,45
w64_d8_q14_physics_s2,64,8,14,physics,2,1 mm,backward,ty,mrad,0.805444,45
w64_d8_q14_physics_s2,64,8,14,physics,2,1 mm,backward,max_xy,um,2.35309,45
w64_d8_q14_physics_s2,64,8,14,physics,2,10 mm,forward,x,um,2.49362,45
w64_d8_q14_physics_s2,64,8,14,physics,2,10 mm,forward,y,um,1.98135,45
w64_d8_q14_physics_s2,64,8,14,physics,2,10 mm,forward,tx,mrad,1.51006,45
w64_d8_q14_physics_s2,64,8,14,physics,2,10 mm,forward,ty,mrad,0.825191,45
w64_d8_q14_physics_s2,64,8,14,physics,2,10 mm,forward,max_xy,um,2.49306,45
w64_d8_q14_physics_s2,64,8,14,physics,2,10 mm,backward,x,um,2.25209,45
w64_d8_q14_physics_s2,64,8,14,physics,2,10 mm,backward,y,um,1.94652,45
w64_d8_q14_physics_s2,64,8,14,physics,2,10 mm,backward,tx,mrad,1.31995,45
w64_d8_q14_physics_s2,64,8,14,physics,2,10 mm,backward,ty,mrad,0.831782,45
w64_d8_q14_physics_s2,64,8,14,physics,2,10 mm,backward,max_xy,um,2.24271,45
w64_d8_q14_physics_s2,64,8,14,physics,2,100 mm,forward,x,um,1.90695,45
w64_d8_q14_physics_s2,64,8,14,physics,2,100 mm,forward,y,um,2.20735,45
w64_d8_q14_physics_s2,64,8,14,physics,2,100 mm,forward,tx,mrad,0.975659,45
w64_d8_q14_physics_s2,64,8,14,physics,2,100 mm,forward,ty,mrad,1.00543,45
w64_d8_q14_physics_s2,64,8,14,physics,2,100 mm,forward,max_xy,um,1.95432,45
w64_d8_q14_physics_s2,64,8,14,physics,2,100 mm,backward,x,um,2.11805,45
w64_d8_q14_physics_s2,64,8,14,physics,2,100 mm,backward,y,um,2.27218,45
w64_d8_q14_physics_s2,64,8,14,physics,2,100 mm,backward,tx,mrad,0.782491,45
w64_d8_q14_physics_s2,64,8,14,physics,2,100 mm,backward,ty,mrad,1.20601,45
w64_d8_q14_physics_s2,64,8,14,physics,2,100 mm,backward,max_xy,um,2.07064,45
w64_d8_q14_physics_s2,64,8,14,physics,2,1000 mm,forward,x,um,1.54133,50
w64_d8_q14_physics_s2,64,8,14,physics,2,1000 mm,forward,y,um,1.72585,50
w64_d8_q14_physics_s2,64,8,14,physics,2,1000 mm,forward,tx,mrad,0.243689,50
w64_d8_q14_physics_s2,64,8,14,physics,2,1000 mm,forward,ty,mrad,0.644457,50
w64_d8_q14_physics_s2,64,8,14,physics,2,1000 mm,forward,max_xy,um,1.53603,50
w64_d8_q14_physics_s2,64,8,14,physics,2,1000 mm,backward,x,um,1.5131,50
w64_d8_q14_physics_s2,64,8,14,physics,2,1000 mm,backward,y,um,1.31412,50
w64_d8_q14_physics_s2,64,8,14,physics,2,1000 mm,backward,tx,mrad,1.12621,50
w64_d8_q14_physics_s2,64,8,14,physics,2,1000 mm,backward,ty,mrad,1.10318,50
w64_d8_q14_physics_s2,64,8,14,physics,2,1000 mm,backward,max_xy,um,1.53028,50
w64_d8_q16_data_s0,64,8,16,data,0,0.1 mm,forward,x,um,2.32581,46
w64_d8_q16_data_s0,64,8,16,data,0,0.1 mm,forward,y,um,2.16777,46
w64_d8_q16_data_s0,64,8,16,data,0,0.1 mm,forward,tx,mrad,1.42409,46
w64_d8_q16_data_s0,64,8,16,data,0,0.1 mm,forward,ty,mrad,1.0557,46
w64_d8_q16_data_s0,64,8,16,data,0,0.1 mm,forward,max_xy,um,2.27597,46
w64_d8_q16_data_s0,64,8,16,data,0,0.1 mm,backward,x,um,2.07066,46
w64_d8_q16_data_s0,64,8,16,data,0,0.1 mm,backward,y,um,1.60246,46
w64_d8_q16_data_s0,64,8,16,data,0,0.1 mm,backward,tx,mrad,0.931196,46
w64_d8_q16_data_s0,64,8,16,data,0,0.1 mm,backward,ty,mrad,0.336955,46
w64_d8_q16_data_s0,64,8,16,data,0,0.1 mm,backward,max_xy,um,1.99042,46
w64_d8_q16_data_s0,64,8,16,data,0,1 mm,forward,x,um,2.16042,45
