tag,width,depth,q,mode,seed,column,direction,component,reference,unit,median_abs,p95_abs,mean,rms,n,n_steps
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,all,x,hit,um,3034.62,37635.5,1421.51,20208.5,1000,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,all,y,hit,um,2424.14,42874.1,624.305,19436.5,1000,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,all,tx,hit,mrad,1.08947,16.0598,0.256599,7.83177,1000,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,all,ty,hit,mrad,0.652098,12.1695,-0.28848,5.47485,1000,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,all,max_xy,hit,um,4404.51,56285,13157.8,26161.1,1000,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,forward,x,fine,um,2530.08,38879.6,1752.08,20964.9,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,forward,y,fine,um,1182.34,25896.9,-46.0897,11317.4,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,forward,tx,fine,mrad,0.955075,14.5101,0.499355,7.44387,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,forward,ty,fine,mrad,0.357628,11.0603,-0.209582,5.20812,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,forward,max_xy,fine,um,2907.3,41946.9,9869.49,22356.4,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,forward,x,hit,um,2888.18,41713,2615.32,22608.1,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,forward,y,hit,um,2141.67,28759.1,-87.353,13618,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,forward,tx,hit,mrad,1.0714,16.1343,0.820894,8.17787,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,forward,ty,hit,mrad,0.617115,12.4883,-0.221058,5.62456,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,forward,max_xy,hit,um,4166.68,49849.5,11831.2,24779.2,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,backward,x,fine,um,2665.32,35681.4,-192.124,17687.1,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,backward,y,fine,um,2592.05,55665.9,1259.38,23336.8,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,backward,tx,fine,mrad,0.923549,16.6216,-0.113502,7.8115,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,backward,ty,fine,mrad,0.491477,11.2787,-0.30777,4.94451,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,backward,max_xy,fine,um,4249.21,61351.3,14062,27067.6,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,backward,x,hit,um,3206.61,31917.3,227.709,17482.6,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,backward,y,hit,um,2776.86,60652.5,1335.96,23876.9,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,backward,tx,hit,mrad,1.10689,15.8989,-0.307696,7.46965,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,backward,ty,hit,mrad,0.68639,11.978,-0.355902,5.32092,500,52
w64_d4_q08_data_s1,64,4,8,data,1,100 mm,backward,max_xy,hit,um,4852.86,65068.8,14484.4,27473.6,500,52
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,all,x,fine,um,7146.05,64275.3,3821.04,27671.4,1000,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,all,y,fine,um,2783.62,41583.9,539.886,18484.3,1000,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,all,tx,fine,mrad,1.54754,24.8399,0.337379,9.9543,1000,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,all,ty,fine,mrad,0.583137,11.1943,-0.322423,5.073,1000,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,all,max_xy,fine,um,9085.9,70134.8,19035.5,31084.7,1000,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,all,x,hit,um,8138.06,70059.5,4462.58,30468.6,1000,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,all,y,hit,um,3279.11,43406.3,557.547,19651.1,1000,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,all,tx,hit,mrad,1.71717,26.4505,0.401052,10.5905,1000,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,all,ty,hit,mrad,0.776596,12.2952,-0.352227,5.49644,1000,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,all,max_xy,hit,um,10382.5,77729.3,21066.2,34038.7,1000,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,forward,x,fine,um,8039.31,78021.3,6606.38,33022.5,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,forward,y,fine,um,3253.52,28545.1,509.99,12337.9,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,forward,tx,fine,mrad,1.13684,28.0408,1.50491,11.6613,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,forward,ty,fine,mrad,0.767328,11.4172,-0.147712,5.16298,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,forward,max_xy,fine,um,9334.41,78021.3,20510.3,33456.3,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,forward,x,hit,um,9587.06,87803,7469.62,36850,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,forward,y,hit,um,3797.27,31568.1,468.727,14728.1,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,forward,tx,hit,mrad,1.38751,31.6384,1.82645,12.8388,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,forward,ty,hit,mrad,0.952701,12.3571,-0.159188,5.62352,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,forward,max_xy,hit,um,11465.9,88633.8,23712.3,37979.3,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,backward,x,fine,um,6622.03,47218.8,1035.7,20998.4,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,backward,y,fine,um,1943.04,56191.7,569.781,23046,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,backward,tx,fine,mrad,1.9221,19.9261,-0.830152,7.88612,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,backward,ty,fine,mrad,0.366919,10.9794,-0.497133,4.98139,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,backward,max_xy,fine,um,8933.57,67481.1,17560.6,28516.6,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,backward,x,hit,um,6618.18,48962.8,1455.53,22332.7,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,backward,y,hit,um,2456.54,59906.2,646.367,23567.3,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,backward,tx,hit,mrad,1.94296,20.1601,-1.02435,7.71239,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,backward,ty,hit,mrad,0.613663,11.966,-0.545266,5.36636,500,5
w64_d4_q08_data_s1,64,4,8,data,1,1000 mm,backward,max_xy,hit,um,9501.08,71268.6,18420.1,29577.6,500,5
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,all,x,fine,um,3852.24,51900.6,3387.43,26941.8,1000,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,all,y,fine,um,2205.06,42685.2,-11.8337,18613.5,1000,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,all,tx,fine,mrad,1.77117,20.4944,0.486039,9.9088,1000,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,all,ty,fine,mrad,0.432678,11.2298,-0.106757,5.58123,1000,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,all,max_xy,fine,um,5361.78,68004.6,15465,30684,1000,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,all,x,hit,um,4206.06,55018.8,4028.97,27578.1,1000,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,all,y,hit,um,2742.88,44377.4,5.82776,19566.9,1000,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,all,tx,hit,mrad,1.84958,20.8002,0.549712,10.0547,1000,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,all,ty,hit,mrad,0.625192,12.1468,-0.136561,5.93925,1000,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,all,max_xy,hit,um,6192.49,69209.4,16656.1,31771,1000,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,forward,x,fine,um,4827.74,53885.5,4026.96,28659.6,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,forward,y,fine,um,2255.52,26552.7,-1299.94,13218,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,forward,tx,fine,mrad,1.46871,19.7649,-0.0586911,10.5819,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,forward,ty,fine,mrad,0.416183,11.1109,0.136302,5.95683,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,forward,max_xy,fine,um,6166.51,60803.7,15227.9,30378.9,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,forward,x,hit,um,5575.27,59669.4,4890.2,29501.8,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,forward,y,hit,um,2910.98,28271.3,-1341.2,14996.8,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,forward,tx,hit,mrad,1.79403,22.1225,0.262848,11.1861,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,forward,ty,hit,mrad,0.605988,12.1505,0.124826,6.30621,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,forward,max_xy,hit,um,7184.54,65497.6,16861.4,31811.2,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,backward,x,fine,um,3349.7,46411.1,2747.91,25106.6,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,backward,y,fine,um,2016.02,54162.8,1276.27,22764.2,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,backward,tx,fine,mrad,2.07051,20.7822,1.03077,9.18646,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,backward,ty,fine,mrad,0.444687,11.2298,-0.349815,5.17846,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,backward,max_xy,fine,um,4434.47,72140.8,15702,30986.1,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,backward,x,hit,um,3417.05,47069.1,3167.74,25509.8,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,backward,y,hit,um,2621.22,57797.7,1352.86,23255.7,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,backward,tx,hit,mrad,1.89277,19.9156,0.836575,8.77861,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,backward,ty,hit,mrad,0.677616,12.0894,-0.397947,5.54808,500,1
w64_d4_q08_data_s1,64,4,8,data,1,full crossing,backward,max_xy,hit,um,5254.04,71643.1,16450.9,31730.7,500,1
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,all,x,fine,um,86581.2,1.32961e+06,-32089.9,593956,500,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,all,y,fine,um,1696.61,40629.2,1718.97,19263.8,500,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,all,tx,fine,mrad,38.9329,468.238,-9.32118,220.528,500,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,all,ty,fine,mrad,0.508771,11.6256,-0.121809,5.67556,500,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,all,max_xy,fine,um,86581.2,1.32961e+06,314312,593990,500,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,all,x,hit,um,90536.2,1.32893e+06,-31439.1,596019,500,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,all,y,hit,um,2415.66,42487.8,1568.79,20087.5,500,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,all,tx,hit,mrad,40.1103,468.996,-9.24511,221.451,500,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,all,ty,hit,mrad,0.753529,12.9479,-0.162295,5.90923,500,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,all,max_xy,hit,um,90536.2,1.32893e+06,316389,596058,500,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,forward,x,fine,um,77921.9,1.23519e+06,-39710,516779,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,forward,y,fine,um,1190.71,30404.4,1023.67,13307.1,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,forward,tx,fine,mrad,42.1542,448.484,-24.9086,193.47,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,forward,ty,fine,mrad,0.453101,13.5419,0.317068,6.26175,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,forward,max_xy,fine,um,77921.9,1.23519e+06,263819,516779,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,forward,x,hit,um,82172.2,1.23752e+06,-38737.7,518964,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,forward,y,hit,um,2036.26,33200.9,830.839,14540.2,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,forward,tx,hit,mrad,44.3325,450.397,-24.5773,194.396,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,forward,ty,hit,mrad,0.753529,15.5694,0.246306,6.53872,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,forward,max_xy,hit,um,82172.2,1.23752e+06,266432,518973,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,backward,x,fine,um,107586,1.45833e+06,-24469.7,662198,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,backward,y,fine,um,2264.02,53984.4,2414.28,23772,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,backward,tx,fine,mrad,37.0415,497.669,6.26621,244.611,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,backward,ty,fine,mrad,0.581391,9.05138,-0.560686,5.02139,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,backward,max_xy,fine,um,107586,1.45833e+06,364806,662260,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,backward,x,hit,um,113652,1.46391e+06,-24140.4,664195,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,backward,y,hit,um,2784.1,55578.5,2306.74,24404.9,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,backward,tx,hit,mrad,37.7666,498.853,6.08708,245.542,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,backward,ty,hit,mrad,0.760882,10.5184,-0.570895,5.20414,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,0.1 mm,backward,max_xy,hit,um,113652,1.46391e+06,366346,664257,250,51759
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,all,x,fine,um,3076.14,569355,-18962,402385,1000,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,all,y,fine,um,1566.61,42679.5,12.6831,19147.4,1000,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,all,tx,fine,mrad,1.2846,238.908,0.335765,146.398,1000,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,all,ty,fine,mrad,0.46738,11.1644,-0.188626,5.19959,1000,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,all,max_xy,fine,um,4384.56,569355,106985,402487,1000,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,all,x,hit,um,4016.49,577365,-18320.5,403949,1000,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,all,y,hit,um,2411.27,43902.9,30.3446,20171.3,1000,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,all,tx,hit,mrad,1.58323,241.152,0.399438,147.079,1000,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,all,ty,hit,mrad,0.687068,11.9319,-0.21843,5.56462,1000,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,all,max_xy,hit,um,5817.64,577365,109091,404087,1000,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,forward,x,fine,um,3594.69,357814,-11912.6,255023,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,forward,y,fine,um,1178.08,26749.8,-374.162,11900.1,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,forward,tx,fine,mrad,1.58732,188.446,-9.36259,102.333,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,forward,ty,fine,mrad,0.392239,11.2577,-0.34874,5.27359,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,forward,max_xy,fine,um,4250.37,357814,69287.3,255040,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,forward,x,hit,um,4791.05,360366,-11049.3,256843,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,forward,y,hit,um,2030.62,30881.2,-415.425,14120,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,forward,tx,hit,mrad,2.11436,189.761,-9.04105,103.149,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,forward,ty,hit,mrad,0.619416,13.1072,-0.360216,5.67115,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,forward,max_xy,hit,um,5985.17,360366,72281.7,256960,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,backward,x,fine,um,2810.85,932946,-26011.5,508715,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,backward,y,fine,um,2396.41,60445.8,399.528,24323.5,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,backward,tx,fine,mrad,1.00428,328.176,10.0341,179.98,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,backward,ty,fine,mrad,0.540197,10.8991,-0.0285123,5.12452,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,backward,max_xy,fine,um,4700.47,932946,144683,508868,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,backward,x,hit,um,3195.07,937120,-25591.7,510276,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,backward,y,hit,um,2861.53,57177.2,476.115,24786.8,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,backward,tx,hit,mrad,1.21691,329.557,9.83993,180.624,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,backward,ty,hit,mrad,0.72292,11.5253,-0.0766448,5.45601,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,1 mm,backward,max_xy,hit,um,5075.44,937120,145900,510435,500,5176
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,all,x,fine,um,2442.46,44358.8,-5650.18,99439.8,1000,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,all,y,fine,um,1609.72,43904.9,-399.385,18782,1000,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,all,tx,fine,mrad,0.932662,12.6496,2.78677,29.7809,1000,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,all,ty,fine,mrad,0.449121,10.5685,0.0279595,4.97212,1000,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,all,max_xy,fine,um,3993.11,60118.5,18901.7,100502,1000,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,all,x,hit,um,3111.54,45515.5,-5008.65,99873.2,1000,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,all,y,hit,um,2515.14,44452.1,-381.724,19837.8,1000,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,all,tx,hit,mrad,1.22635,15.2065,2.85044,30.0148,1000,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,all,ty,hit,mrad,0.690809,11.4737,-0.00184478,5.35041,1000,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,all,max_xy,hit,um,4854.76,66690.7,20058.2,101052,1000,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,forward,x,fine,um,1922.06,35084,3913.44,26777,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,forward,y,fine,um,1150.75,23743.9,-292.487,11648.8,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,forward,tx,fine,mrad,0.839611,14.7039,1.44966,10.2991,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,forward,ty,fine,mrad,0.39994,9.67977,-0.304924,4.84321,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,forward,max_xy,fine,um,2879.78,41798.1,10683.8,27701.3,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,forward,x,hit,um,2756.23,37513,4776.68,27594.5,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,forward,y,hit,um,2135.77,28899.9,-333.75,13886.2,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,forward,tx,hit,mrad,1.07329,17.7832,1.7712,10.9027,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,forward,ty,hit,mrad,0.628428,11.0558,-0.3164,5.25789,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,forward,max_xy,hit,um,4185.61,44956.5,12464,29446.7,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,backward,x,fine,um,3293.47,52894.3,-15213.8,138056,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,backward,y,fine,um,2560.02,62929.7,-506.284,23871.1,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,backward,tx,fine,mrad,1.06045,11.9123,4.12387,40.8379,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,backward,ty,fine,mrad,0.493708,12.8838,0.360843,5.09778,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,backward,max_xy,fine,um,5490.45,76289.1,27119.5,139405,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,backward,x,hit,um,3361.18,55464.9,-14794,138520,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,backward,y,hit,um,3019.61,63814.5,-429.697,24377.2,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,backward,tx,hit,mrad,1.4147,12.1248,3.92968,41.0233,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,backward,ty,hit,mrad,0.735866,13.2874,0.31271,5.44135,500,518
w64_d4_q08_data_s2,64,4,8,data,2,10 mm,backward,max_xy,hit,um,5927.87,77849.9,27652.4,139843,500,518
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,all,x,fine,um,4037.6,46262.3,-4197.34,23606.1,1000,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,all,y,fine,um,1714.1,42185.4,272.896,18443.9,1000,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,all,tx,fine,mrad,1.47154,16.2995,-0.0838218,7.55728,1000,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,all,ty,fine,mrad,0.558648,10.0542,-0.451087,4.84412,1000,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,all,max_xy,fine,um,5069.27,58725,13906.4,27534.2,1000,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,all,x,hit,um,4196.78,46047.5,-3555.81,24186.5,1000,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,all,y,hit,um,2312.34,43005.7,290.557,19512.8,1000,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,all,tx,hit,mrad,1.4909,15.9071,-0.020149,7.79231,1000,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,all,ty,hit,mrad,0.700982,10.8335,-0.480891,5.23838,1000,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,all,max_xy,hit,um,5639.86,60661.4,14893.6,28635.4,1000,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,forward,x,fine,um,4037.6,41998.6,-3649.7,21702.6,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,forward,y,fine,um,1229.66,25305.5,-641.05,11334.9,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,forward,tx,fine,mrad,1.22657,14.0425,-1.33639,7.16935,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,forward,ty,fine,mrad,0.426724,9.29564,-0.422185,4.76177,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,forward,max_xy,fine,um,4522.97,46456.8,11381.4,22812.6,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,forward,x,hit,um,4506.06,43886.8,-2786.47,23009.8,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,forward,y,hit,um,2137.31,27560.9,-682.313,13592.6,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,forward,tx,hit,mrad,1.45744,16.1379,-1.01485,7.99065,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,forward,ty,hit,mrad,0.678811,10.6747,-0.433661,5.17856,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,forward,max_xy,hit,um,5500.23,54103.4,13194.3,25139.3,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,backward,x,fine,um,4028.38,49432.6,-4744.98,25367.2,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,backward,y,fine,um,2339.96,58916.6,1186.84,23492,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,backward,tx,fine,mrad,1.70489,16.8138,1.16874,7.92625,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,backward,ty,fine,mrad,0.656113,11.1876,-0.479989,4.9251,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,backward,max_xy,fine,um,5832.55,68155.6,16431.4,31557.1,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,backward,x,hit,um,3995.85,49816.6,-4325.15,25308.5,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,backward,y,hit,um,2754.47,63138.7,1263.43,24015.4,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,backward,tx,hit,mrad,1.53223,14.9965,0.97455,7.58879,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,backward,ty,hit,mrad,0.750098,12.4961,-0.528122,5.29753,500,52
w64_d4_q08_data_s2,64,4,8,data,2,100 mm,backward,max_xy,hit,um,5731.14,66406.1,16592.9,31748.9,500,52
w64_d4_q08_data_s2,64,4,8,data,2,1000 mm,all,x,fine,um,9372.74,54342.1,3049.04,28392.3,1000,5
w64_d4_q08_data_s2,64,4,8,data,2,1000 mm,all,y,fine,um,1626.55,40294.4,3.90316,18286.9,1000,5
w64_d4_q08_data_s2,64,4,8,data,2,1000 mm,all,tx,fine,mrad,1.60947,24.1264,-0.0849172,11.6439,1000,5
w64_d4_q08_data_s2,64,4,8,data,2,1000 mm,all,ty,fine,mrad,0.474302,10.911,-0.406174,4.91987,1000,5
w64_d4_q08_data_s2,64,4,8,data,2,1000 mm,all,max_xy,fine,um,10677.1,65782.7,18773.5,31232.1,1000,5
w64_d4_q08_data_s2,64,4,8,data,2,1000 mm,all,x,hit,um,10402.7,61190.1,3690.58,30446.4,1000,5
w64_d4_q08_data_s2,64,4,8,data,2,1000 mm,all,y,hit,um,2317.1,42168,21.5647,19352.2,1000,5
w64_d4_q08_data_s2,64,4,8,data,2,1000 mm,all,tx,hit,mrad,1.63061,22.7287,-0.0212445,11.9279,1000,5
w64_d4_q08_data_s2,64,4,8,data,2,1000 mm,all,ty,hit,mrad,0.677971,11.8061,-0.435978,5.30657,1000,5
