predictor,arch,mode,seed,stratum,p_band,direction,n,median_abs_dz_mm,vs_hit_med_um,vs_hit_p95_um,vs_reference_med_um,vs_reference_p95_um
network (best val seed),2x256,physics,per stratum,2-20 mm,1-5 GeV,backward,80,6.3070000000006985,1.8995270879287318,11.012935439694612,0.08817596636845337,0.3984298501457314
network (best val seed),2x256,physics,per stratum,2-20 mm,5-20 GeV,all,156,6.3070000000006985,0.5070399492863586,1.7710813850584373,0.02318536773415758,0.15322836904019255
network (best val seed),2x256,physics,per stratum,2-20 mm,5-20 GeV,forward,78,6.3070000000006985,0.5661351948660354,1.7687514235973365,0.022988452451855323,0.13575304418225165
network (best val seed),2x256,physics,per stratum,2-20 mm,5-20 GeV,backward,78,6.3070000000006985,0.4612550989016029,1.598013614874813,0.023685958289831888,0.15329123912266587
network (best val seed),2x256,physics,per stratum,2-20 mm,20-200 GeV,all,66,6.3070000000006985,0.15337269434922973,0.3830737024360098,0.006026113579526982,0.01358910059323648
network (best val seed),2x256,physics,per stratum,2-20 mm,20-200 GeV,forward,33,6.3070000000006985,0.12451936948920661,0.3392253351088391,0.005918123100911998,0.013233106204779686
network (best val seed),2x256,physics,per stratum,2-20 mm,20-200 GeV,backward,33,6.3070000000006985,0.1574080718711457,0.41936605666776916,0.006050004557778266,0.013441717158002573
network (best val seed),2x256,physics,per stratum,20-200 mm,all,all,6000,69.804950499999,9.192184707245588,66.57206759015253,3.365548054858891,24.567403303677537
network (best val seed),2x256,physics,per stratum,20-200 mm,all,forward,3011,69.80459999999948,10.642006358864364,76.76822011116258,3.5463671800641805,24.76159129179223
network (best val seed),2x256,physics,per stratum,20-200 mm,all,backward,2989,69.80529999999999,7.896683600620236,55.79229507798113,3.1907234298529374,24.281697907099435
network (best val seed),2x256,physics,per stratum,20-200 mm,1-5 GeV,all,3042,69.80709999999999,19.690713461073983,88.02860684743762,7.734102930186282,38.03069970753084
network (best val seed),2x256,physics,per stratum,20-200 mm,1-5 GeV,forward,1532,69.80653799999982,23.117621334279193,102.84319570836263,7.786653162781931,37.47562584812414
network (best val seed),2x256,physics,per stratum,20-200 mm,1-5 GeV,backward,1510,69.80770074999964,17.320529844369048,73.65437128302112,7.649647513176205,38.8418424079759
network (best val seed),2x256,physics,per stratum,20-200 mm,5-20 GeV,all,2309,69.80490049999935,5.19628663499816,18.952772995379508,1.8893704001641254,8.160334992908242
network (best val seed),2x256,physics,per stratum,20-200 mm,5-20 GeV,forward,1156,69.80415000000085,5.992850470988742,20.368212834242172,1.9823369122633494,7.795785126489818
network (best val seed),2x256,physics,per stratum,20-200 mm,5-20 GeV,backward,1153,69.80549999999857,4.453948576383482,17.18328664084083,1.7774909543959438,8.339931994919423
network (best val seed),2x256,physics,per stratum,20-200 mm,20-200 GeV,all,649,69.8020000000015,1.307757381695751,4.809188840142831,0.42150156690468066,1.0480309256969635
network (best val seed),2x256,physics,per stratum,20-200 mm,20-200 GeV,forward,323,69.80189999999857,1.4038352519918362,5.210195235125425,0.41229239079143554,0.978621936823742
network (best val seed),2x256,physics,per stratum,20-200 mm,20-200 GeV,backward,326,69.80249950000007,1.205414946277017,4.0072537422819465,0.43311510046706303,1.0552198933808654
network (best val seed),2x256,physics,per stratum,200-2000 mm,all,all,4000,472.2208000000005,100.807320021147,975.7858193104954,78.51500115572208,844.5652115685562
network (best val seed),2x256,physics,per stratum,200-2000 mm,all,forward,2044,472.2166499999994,101.40158615743644,1095.5769143249195,71.15210463450694,911.415507230219
network (best val seed),2x256,physics,per stratum,200-2000 mm,all,backward,1956,472.2224995000006,99.96778177755061,866.0478907943059,86.11963601609318,762.2421206149354
network (best val seed),2x256,physics,per stratum,200-2000 mm,1-5 GeV,all,2042,472.2235007499994,228.9481591836875,1372.5173443796702,181.02100575186597,1207.399778257924
network (best val seed),2x256,physics,per stratum,200-2000 mm,1-5 GeV,forward,1057,472.19920699999966,226.40760349065658,1672.6984463755912,167.6544625142924,1413.0964090925754
network (best val seed),2x256,physics,per stratum,200-2000 mm,1-5 GeV,backward,985,472.238799499999,235.14064985138816,1192.2516359075416,193.16773012587873,1074.0301847681378
network (best val seed),2x256,physics,per stratum,200-2000 mm,5-20 GeV,all,1531,472.22849999999926,48.96897978281345,220.69446578606744,36.70055371248537,159.17704816510536
network (best val seed),2x256,physics,per stratum,200-2000 mm,5-20 GeV,forward,764,472.23500099999956,49.28080741274243,219.92978946513736,32.26213109599918,144.8259483008485
network (best val seed),2x256,physics,per stratum,200-2000 mm,5-20 GeV,backward,767,472.22249900000133,48.58417690923034,220.35705727224962,40.510872115987695,168.84934306706322
network (best val seed),2x256,physics,per stratum,200-2000 mm,20-200 GeV,all,427,472.1847999999991,14.403921845371315,100.65070145967067,11.162213852571767,98.65354040061332
network (best val seed),2x256,physics,per stratum,200-2000 mm,20-200 GeV,forward,223,472.1836999999996,13.832270987720108,92.8308117845631,9.70636924205337,83.87311997674088
network (best val seed),2x256,physics,per stratum,200-2000 mm,20-200 GeV,backward,204,472.1850502499992,15.967894056714727,106.51569325209634,12.498651642378178,101.222944153362
network (best val seed),2x256,physics,per stratum,cross-magnet,all,all,2410,5175.346389,2682.0405963574813,56309.26259888389,1136.9433244780403,41876.95935463267
network (best val seed),2x256,physics,per stratum,cross-magnet,all,forward,1205,5175.346389,3007.5211698158173,47393.275530015824,1077.361196791344,30261.407822321456
network (best val seed),2x256,physics,per stratum,cross-magnet,all,backward,1205,5175.346389,2392.9070338496567,64164.15585302358,1177.2878502767412,55527.30265623484
network (best val seed),2x256,physics,per stratum,cross-magnet,1-5 GeV,all,1034,5174.7871589999995,8360.829586704709,117670.3892815278,2795.6486561296288,95704.93962058205
network (best val seed),2x256,physics,per stratum,cross-magnet,1-5 GeV,forward,517,5174.7871589999995,9064.60551843611,94751.19616121064,2409.710521807824,58068.58302960434
network (best val seed),2x256,physics,per stratum,cross-magnet,1-5 GeV,backward,517,5174.7871589999995,7778.1741164826035,148574.4105180955,3131.484453806081,137041.020790801
network (best val seed),2x256,physics,per stratum,cross-magnet,5-20 GeV,all,1074,5175.753925000001,1330.1494191787383,8015.147741358998,607.6257497003858,5784.596183036176
network (best val seed),2x256,physics,per stratum,cross-magnet,5-20 GeV,forward,537,5175.753925000001,1500.7562379269643,8014.429572018025,568.1439357030911,5173.679855899648
network (best val seed),2x256,physics,per stratum,cross-magnet,5-20 GeV,backward,537,5175.753925000001,1164.8244872578744,7983.288934982423,641.0306438934725,6365.992809547047
network (best val seed),2x256,physics,per stratum,cross-magnet,20-200 GeV,all,302,5177.237445999999,1514.896262686264,10500.69177655053,1416.2550687817516,10535.539321595164
network (best val seed),2x256,physics,per stratum,cross-magnet,20-200 GeV,forward,151,5177.237445999999,1511.9833430857739,9888.182653471176,1394.6186003701087,9938.83154594156
network (best val seed),2x256,physics,per stratum,cross-magnet,20-200 GeV,backward,151,5177.237445999999,1526.8237800612874,11823.746729977524,1541.5491324619381,11885.378177554236
network (best val seed),2x256,data,per stratum,all,all,all,13228,70.22465149999971,24.78321591296151,10988.825491960422,4.380816376283292,8851.97739236371
network (best val seed),2x256,data,per stratum,all,all,forward,6669,70.2286009999998,28.37304380565797,9813.201738758611,4.705238843484949,7323.366172934112
network (best val seed),2x256,data,per stratum,all,all,backward,6559,70.22270000000026,21.374143596208484,12839.849480152376,4.157298197373649,10664.378436773328
network (best val seed),2x256,data,per stratum,all,1-5 GeV,all,6526,70.21979974999931,46.3574261195312,28279.641453360997,9.884824498357148,26288.634873151714
network (best val seed),2x256,data,per stratum,all,1-5 GeV,forward,3310,70.2234492499997,54.181474529922724,21532.33153220065,10.023975496594062,18691.71263283521
network (best val seed),2x256,data,per stratum,all,1-5 GeV,backward,3216,70.21649950000028,38.89110978620636,38057.54081312909,9.70679517140649,33872.568837219995
network (best val seed),2x256,data,per stratum,all,5-20 GeV,all,5212,140.07619949999935,12.59565012624364,3319.914074086417,1.507726208387794,1739.6929828266855
network (best val seed),2x256,data,per stratum,all,5-20 GeV,forward,2606,140.02239974999975,14.608878733440633,3620.2316704725063,1.319902131669437,1568.162308300657
network (best val seed),2x256,data,per stratum,all,5-20 GeV,backward,2606,203.6929999999993,10.484417792440581,3046.2386800504237,1.6781459096666396,1934.3822924176238
network (best val seed),2x256,data,per stratum,all,20-200 GeV,all,1490,70.21095024999977,3.4477022664676227,1177.6796681684784,0.6130989760571026,771.9951950062134
network (best val seed),2x256,data,per stratum,all,20-200 GeV,forward,753,139.99350049999885,4.009969554431336,1039.644870239123,0.5949747337012923,617.4149166668484
network (best val seed),2x256,data,per stratum,all,20-200 GeV,backward,737,70.2077999999965,2.986759854536558,1258.851011534522,0.6340382416745172,1077.6083000674353
network (best val seed),2x256,data,per stratum,0.05-2 mm,all,all,436,0.6499827500010724,0.10936404510175635,0.9470516959595443,5.0141622409682896e-05,0.0018073506566906872
network (best val seed),2x256,data,per stratum,0.05-2 mm,all,forward,218,0.6499827500010724,0.11442576192166598,1.0067694000880982,5.0273399665456964e-05,0.001727189555822398
network (best val seed),2x256,data,per stratum,0.05-2 mm,all,backward,218,0.6499827500010724,0.10530593870328175,0.87690203167341,4.9512356881109554e-05,0.0017780408029466276
network (best val seed),2x256,data,per stratum,0.05-2 mm,1-5 GeV,all,248,0.6499792499998875,0.18782763368108135,1.2048819744222783,0.00013085121963740676,0.002760713016414229
network (best val seed),2x256,data,per stratum,0.05-2 mm,1-5 GeV,forward,124,0.6499792499998875,0.22295193548416137,1.2014405162346975,0.0001302432650618357,0.0027202704728779264
network (best val seed),2x256,data,per stratum,0.05-2 mm,1-5 GeV,backward,124,0.6499792499998875,0.16405438064026612,1.1958236370674047,0.0001336092054771143,0.0027194271524422207
network (best val seed),2x256,data,per stratum,0.05-2 mm,5-20 GeV,all,142,0.6499850000000151,0.0846568302392825,0.24660087946966053,1.7839084875959088e-05,0.0002795761929519341
network (best val seed),2x256,data,per stratum,0.05-2 mm,5-20 GeV,forward,71,0.6499850000000151,0.07864129111112561,0.2293461320928003,1.7767831650417065e-05,0.00021110690795467235
network (best val seed),2x256,data,per stratum,0.05-2 mm,5-20 GeV,backward,71,0.6499850000000151,0.09000039403872506,0.31688968462617595,1.791033810150111e-05,0.000209909671866626
network (best val seed),2x256,data,per stratum,0.05-2 mm,20-200 GeV,all,46,0.6499925000007352,0.058010433533262074,0.12499745795224726,6.213845438196586e-06,4.203431558380544e-05
network (best val seed),2x256,data,per stratum,0.05-2 mm,20-200 GeV,forward,23,0.6499925000007352,0.05569360450863314,0.13015896505237373,6.197126367624151e-06,4.058206855006572e-05
network (best val seed),2x256,data,per stratum,0.05-2 mm,20-200 GeV,backward,23,0.6499925000007352,0.07111796432468509,0.09798278774439949,6.230564508769021e-06,4.0706802906242936e-05
network (best val seed),2x256,data,per stratum,2-20 mm,all,all,382,6.3070000000006985,0.5703630913274083,6.044993687119415,0.0012979345616059845,0.09329688730446138
network (best val seed),2x256,data,per stratum,2-20 mm,all,forward,191,6.3070000000006985,0.6480103564280304,5.961532074465481,0.001312969118316687,0.09064461369234778
network (best val seed),2x256,data,per stratum,2-20 mm,all,backward,191,6.3070000000006985,0.5022869018134202,6.338453733162552,0.0012541150908873533,0.08785835580127355
network (best val seed),2x256,data,per stratum,2-20 mm,1-5 GeV,all,160,6.3070000000006985,1.7886204672734607,10.106897344576273,0.01517980652465667,0.18123598044681433
network (best val seed),2x256,data,per stratum,2-20 mm,1-5 GeV,forward,80,6.3070000000006985,1.7584185456342993,9.748406011249243,0.015084039858948017,0.18138392434106085
network (best val seed),2x256,data,per stratum,2-20 mm,1-5 GeV,backward,80,6.3070000000006985,2.0075480527168565,11.012966238536134,0.01517980652465667,0.176686886863564
network (best val seed),2x256,data,per stratum,2-20 mm,5-20 GeV,all,156,6.3070000000006985,0.4942926239797085,1.715222790537041,0.0006486738461930486,0.0043467726538182205
network (best val seed),2x256,data,per stratum,2-20 mm,5-20 GeV,forward,78,6.3070000000006985,0.5629803435667213,1.7049785928321617,0.0006447661888842049,0.004438723699351488
network (best val seed),2x256,data,per stratum,2-20 mm,5-20 GeV,backward,78,6.3070000000006985,0.4557425027016393,1.6049947796510344,0.0006486738461930486,0.004156859073844993
network (best val seed),2x256,data,per stratum,2-20 mm,20-200 GeV,all,66,6.3070000000006985,0.15148875607806644,0.37754733692349496,0.00035675098519760695,0.0015969678726079906
network (best val seed),2x256,data,per stratum,2-20 mm,20-200 GeV,forward,33,6.3070000000006985,0.1347898990289309,0.3405280041189673,0.0003220943227688622,0.0015307884737580928
network (best val seed),2x256,data,per stratum,2-20 mm,20-200 GeV,backward,33,6.3070000000006985,0.15154558082741687,0.4124469705107713,0.0003693192134335277,0.0015087318288919955
network (best val seed),2x256,data,per stratum,20-200 mm,all,all,6000,69.804950499999,7.93282877339152,61.52194652994183,0.5557900552304318,13.521019883096663
network (best val seed),2x256,data,per stratum,20-200 mm,all,forward,3011,69.80459999999948,9.413189600763872,69.1573222819386,0.5280350975453985,14.063361198751068
network (best val seed),2x256,data,per stratum,20-200 mm,all,backward,2989,69.80529999999999,6.532024619176013,51.77807942050093,0.5840068538418564,12.804268586955901
network (best val seed),2x256,data,per stratum,20-200 mm,1-5 GeV,all,3042,69.80709999999999,18.0997582079101,83.57104931474166,1.6816415421292419,23.95577089473587
network (best val seed),2x256,data,per stratum,20-200 mm,1-5 GeV,forward,1532,69.80653799999982,21.67753780251047,93.77189772640975,1.7322154524155309,23.719040512577298
network (best val seed),2x256,data,per stratum,20-200 mm,1-5 GeV,backward,1510,69.80770074999964,15.135226974734906,65.71915047632045,1.6126333717636498,24.25144604405886
network (best val seed),2x256,data,per stratum,20-200 mm,5-20 GeV,all,2309,69.80490049999935,4.748564801531074,17.51170918631146,0.20033247596984438,1.6947199897003875
