arm,tag,mode,seed,width,depth,leg,node,node_c,is_endpoint,med_um,p95_um,n
residual,residual_w100_data_s2,data,2,100,4,A,4,0.5917173212478248,False,0.02254493613063069,11553.041082792639,604
residual,residual_w100_data_s2,data,2,100,4,A,5,0.7627662049581645,False,0.033986669092989086,15402.301392593423,604
residual,residual_w100_data_s2,data,2,100,4,A,6,0.8983332387068134,False,0.04215481459107773,18225.74728636082,604
residual,residual_w100_data_s2,data,2,100,4,A,7,0.9801449282487681,False,0.04621556401207538,19587.30380458359,604
residual,residual_w100_data_s2,data,2,100,4,A,8,1.0,True,0.046972284956536825,20127.909753115866,604
residual,residual_w100_data_s2,data,2,100,4,B,0,0.019855071751231912,False,31.85832882930839,346.51789407103036,564
residual,residual_w100_data_s2,data,2,100,4,B,1,0.10166676129318664,False,46.51788611772645,647.934113383616,564
residual,residual_w100_data_s2,data,2,100,4,B,2,0.2372337950418355,False,191.1736601857541,2250.4055945675213,564
residual,residual_w100_data_s2,data,2,100,4,B,3,0.4082826787521751,False,320.0644991754551,4578.573257155452,564
residual,residual_w100_data_s2,data,2,100,4,B,4,0.5917173212478248,False,399.7083174860574,8166.746314549731,564
residual,residual_w100_data_s2,data,2,100,4,B,5,0.7627662049581645,False,478.70325166047326,11815.702184520349,564
residual,residual_w100_data_s2,data,2,100,4,B,6,0.8983332387068134,False,531.0718594597006,16787.633431268492,564
residual,residual_w100_data_s2,data,2,100,4,B,7,0.9801449282487681,False,530.1908767058699,17500.660468760827,564
residual,residual_w100_data_s2,data,2,100,4,B,8,1.0,True,565.8857576002276,17424.52746296961,564
residual,residual_w100_data_s2,data,2,100,4,C,0,0.019855071751231912,False,0.0001227656980518077,0.22092340502695218,2793
residual,residual_w100_data_s2,data,2,100,4,C,1,0.10166676129318664,False,0.0002892404609156074,0.75685057705357,2793
residual,residual_w100_data_s2,data,2,100,4,C,2,0.2372337950418355,False,0.001130330881782271,3.220707796378269,2793
residual,residual_w100_data_s2,data,2,100,4,C,3,0.4082826787521751,False,0.002714847202156534,6.992019158565213,2793
residual,residual_w100_data_s2,data,2,100,4,C,4,0.5917173212478248,False,0.0050416101053940565,13.045234035155387,2793
residual,residual_w100_data_s2,data,2,100,4,C,5,0.7627662049581645,False,0.007685837204007839,21.860052636657315,2793
residual,residual_w100_data_s2,data,2,100,4,C,6,0.8983332387068134,False,0.010096913634516369,29.18916734437299,2793
residual,residual_w100_data_s2,data,2,100,4,C,7,0.9801449282487681,False,0.011841676339940932,35.24398383559346,2793
residual,residual_w100_data_s2,data,2,100,4,C,8,1.0,True,0.012194153470090896,36.3824904118531,2793
residual,residual_w100_physics_s0,physics,0,100,4,A,0,0.019855071751231912,False,0.10652019639989518,428.51939645263025,604
residual,residual_w100_physics_s0,physics,0,100,4,A,1,0.10166676129318664,False,0.07077509862662978,690.8819949348914,604
residual,residual_w100_physics_s0,physics,0,100,4,A,2,0.2372337950418355,False,0.3094117758681847,2469.9677450094937,604
residual,residual_w100_physics_s0,physics,0,100,4,A,3,0.4082826787521751,False,0.6618723451603525,5418.16630456231,604
residual,residual_w100_physics_s0,physics,0,100,4,A,4,0.5917173212478248,False,0.920840777588583,8765.759184458102,604
residual,residual_w100_physics_s0,physics,0,100,4,A,5,0.7627662049581645,False,1.1890900151902695,13801.369378834092,604
residual,residual_w100_physics_s0,physics,0,100,4,A,6,0.8983332387068134,False,1.0929414337546017,15013.724030365618,604
residual,residual_w100_physics_s0,physics,0,100,4,A,7,0.9801449282487681,False,1.452329623336912,20459.090598111863,604
residual,residual_w100_physics_s0,physics,0,100,4,A,8,1.0,True,1.5834631748055106,21384.82702014695,604
residual,residual_w100_physics_s0,physics,0,100,4,B,0,0.019855071751231912,False,109.91995696316215,610.7453050696336,564
residual,residual_w100_physics_s0,physics,0,100,4,B,1,0.10166676129318664,False,161.43215470625094,656.9822549006952,564
residual,residual_w100_physics_s0,physics,0,100,4,B,2,0.2372337950418355,False,252.61791761255716,1909.3779637124237,564
residual,residual_w100_physics_s0,physics,0,100,4,B,3,0.4082826787521751,False,374.1826551452299,3974.6376814579703,564
residual,residual_w100_physics_s0,physics,0,100,4,B,4,0.5917173212478248,False,604.765808613422,7638.952577773231,564
residual,residual_w100_physics_s0,physics,0,100,4,B,5,0.7627662049581645,False,712.1423665350335,10296.809102612264,564
residual,residual_w100_physics_s0,physics,0,100,4,B,6,0.8983332387068134,False,844.4438017040028,14389.231064588186,564
residual,residual_w100_physics_s0,physics,0,100,4,B,7,0.9801449282487681,False,915.0442139947295,26849.29957734455,564
residual,residual_w100_physics_s0,physics,0,100,4,B,8,1.0,True,932.2481840636954,28794.489453844428,564
residual,residual_w100_physics_s0,physics,0,100,4,C,0,0.019855071751231912,False,0.038179963496531855,13.686026076765515,2793
residual,residual_w100_physics_s0,physics,0,100,4,C,1,0.10166676129318664,False,0.051484149986347205,19.48539211633717,2793
residual,residual_w100_physics_s0,physics,0,100,4,C,2,0.2372337950418355,False,0.241536442956658,65.91987712199631,2793
residual,residual_w100_physics_s0,physics,0,100,4,C,3,0.4082826787521751,False,0.6743477153463573,190.91105174533158,2793
residual,residual_w100_physics_s0,physics,0,100,4,C,4,0.5917173212478248,False,0.882253105402242,166.90189336546587,2793
residual,residual_w100_physics_s0,physics,0,100,4,C,5,0.7627662049581645,False,1.093085006345973,218.9402085935627,2793
residual,residual_w100_physics_s0,physics,0,100,4,C,6,0.8983332387068134,False,1.300064606084561,244.51903911874555,2793
residual,residual_w100_physics_s0,physics,0,100,4,C,7,0.9801449282487681,False,1.4436483904773922,274.87823859729485,2793
residual,residual_w100_physics_s0,physics,0,100,4,C,8,1.0,True,1.4866937766164767,274.65180063146187,2793
residual,residual_w100_physics_s1,physics,1,100,4,A,0,0.019855071751231912,False,0.06689769841461413,515.9537917262745,604
residual,residual_w100_physics_s1,physics,1,100,4,A,1,0.10166676129318664,False,0.08455525964690125,797.9102348748573,604
residual,residual_w100_physics_s1,physics,1,100,4,A,2,0.2372337950418355,False,0.47566711369584347,2930.8758221746994,604
residual,residual_w100_physics_s1,physics,1,100,4,A,3,0.4082826787521751,False,1.1142659278474687,7002.318283522996,604
residual,residual_w100_physics_s1,physics,1,100,4,A,4,0.5917173212478248,False,2.196858851761019,8288.930167730989,604
residual,residual_w100_physics_s1,physics,1,100,4,A,5,0.7627662049581645,False,3.1706036357347367,15074.053362101477,604
residual,residual_w100_physics_s1,physics,1,100,4,A,6,0.8983332387068134,False,3.882050012555205,18334.687678226845,604
residual,residual_w100_physics_s1,physics,1,100,4,A,7,0.9801449282487681,False,4.950309327896085,18747.267616169254,604
residual,residual_w100_physics_s1,physics,1,100,4,A,8,1.0,True,4.967926040165493,19508.35517474473,604
residual,residual_w100_physics_s1,physics,1,100,4,B,0,0.019855071751231912,False,105.57938735014716,733.5439872819757,564
residual,residual_w100_physics_s1,physics,1,100,4,B,1,0.10166676129318664,False,142.19201286037375,876.083323476085,564
residual,residual_w100_physics_s1,physics,1,100,4,B,2,0.2372337950418355,False,322.1744384344234,2279.8336868942065,564
residual,residual_w100_physics_s1,physics,1,100,4,B,3,0.4082826787521751,False,500.0703679003564,4463.165553696234,564
residual,residual_w100_physics_s1,physics,1,100,4,B,4,0.5917173212478248,False,814.1919539887895,8309.204746128806,564
residual,residual_w100_physics_s1,physics,1,100,4,B,5,0.7627662049581645,False,1059.9852346923058,12343.22847546746,564
residual,residual_w100_physics_s1,physics,1,100,4,B,6,0.8983332387068134,False,1125.2902687044611,19883.966923910688,564
residual,residual_w100_physics_s1,physics,1,100,4,B,7,0.9801449282487681,False,1198.5146833028894,25935.780402531513,564
residual,residual_w100_physics_s1,physics,1,100,4,B,8,1.0,True,1208.8542606278736,26877.824069330192,564
residual,residual_w100_physics_s1,physics,1,100,4,C,0,0.019855071751231912,False,0.04054027233024726,10.814140239381235,2793
residual,residual_w100_physics_s1,physics,1,100,4,C,1,0.10166676129318664,False,0.045061335598006735,22.147720009883187,2793
residual,residual_w100_physics_s1,physics,1,100,4,C,2,0.2372337950418355,False,0.2258820807128359,91.1013245373604,2793
residual,residual_w100_physics_s1,physics,1,100,4,C,3,0.4082826787521751,False,0.47181515633965,159.632200702663,2793
residual,residual_w100_physics_s1,physics,1,100,4,C,4,0.5917173212478248,False,0.8473470017751339,184.80051822850217,2793
residual,residual_w100_physics_s1,physics,1,100,4,C,5,0.7627662049581645,False,1.0295906367999708,245.11995530566833,2793
residual,residual_w100_physics_s1,physics,1,100,4,C,6,0.8983332387068134,False,1.0534006998170753,223.50662876374386,2793
residual,residual_w100_physics_s1,physics,1,100,4,C,7,0.9801449282487681,False,1.226544956139719,243.14538699197817,2793
residual,residual_w100_physics_s1,physics,1,100,4,C,8,1.0,True,1.2429694616002962,256.190547646952,2793
residual,residual_w100_physics_s2,physics,2,100,4,A,0,0.019855071751231912,False,0.0571161817533028,468.5173209395808,604
residual,residual_w100_physics_s2,physics,2,100,4,A,1,0.10166676129318664,False,0.12862476379049692,742.4588460925272,604
residual,residual_w100_physics_s2,physics,2,100,4,A,2,0.2372337950418355,False,0.47477444161403426,3095.631310576438,604
residual,residual_w100_physics_s2,physics,2,100,4,A,3,0.4082826787521751,False,1.0676756245282526,6858.3563218455565,604
residual,residual_w100_physics_s2,physics,2,100,4,A,4,0.5917173212478248,False,2.042088739508924,9378.719273391467,604
residual,residual_w100_physics_s2,physics,2,100,4,A,5,0.7627662049581645,False,2.9432525618351413,13392.511390525007,604
residual,residual_w100_physics_s2,physics,2,100,4,A,6,0.8983332387068134,False,3.6821103724333226,21933.780377553558,604
residual,residual_w100_physics_s2,physics,2,100,4,A,7,0.9801449282487681,False,4.1840781655021475,23974.600620467136,604
residual,residual_w100_physics_s2,physics,2,100,4,A,8,1.0,True,4.137650227172274,24927.08338115469,604
residual,residual_w100_physics_s2,physics,2,100,4,B,0,0.019855071751231912,False,90.82149618285484,678.5373408607443,564
residual,residual_w100_physics_s2,physics,2,100,4,B,1,0.10166676129318664,False,116.53138259632101,709.1377230876511,564
residual,residual_w100_physics_s2,physics,2,100,4,B,2,0.2372337950418355,False,292.28792352978417,1851.0866709710033,564
residual,residual_w100_physics_s2,physics,2,100,4,B,3,0.4082826787521751,False,441.95357274233606,3997.035685471067,564
residual,residual_w100_physics_s2,physics,2,100,4,B,4,0.5917173212478248,False,653.0335827504832,6209.590966267782,564
residual,residual_w100_physics_s2,physics,2,100,4,B,5,0.7627662049581645,False,788.9127362628656,12841.292594198496,564
residual,residual_w100_physics_s2,physics,2,100,4,B,6,0.8983332387068134,False,883.8974063420864,19811.91074648158,564
residual,residual_w100_physics_s2,physics,2,100,4,B,7,0.9801449282487681,False,981.3811191512478,27835.343704556162,564
residual,residual_w100_physics_s2,physics,2,100,4,B,8,1.0,True,1001.7676457292737,29314.99977009871,564
residual,residual_w100_physics_s2,physics,2,100,4,C,0,0.019855071751231912,False,0.013310642060559985,4.855202564067446,2793
residual,residual_w100_physics_s2,physics,2,100,4,C,1,0.10166676129318664,False,0.0737677439417439,13.410102601145045,2793
residual,residual_w100_physics_s2,physics,2,100,4,C,2,0.2372337950418355,False,0.3086595980050788,60.61799932858779,2793
residual,residual_w100_physics_s2,physics,2,100,4,C,3,0.4082826787521751,False,0.645392625372665,127.69856108255934,2793
residual,residual_w100_physics_s2,physics,2,100,4,C,4,0.5917173212478248,False,0.7744269313150198,163.68676891459896,2793
residual,residual_w100_physics_s2,physics,2,100,4,C,5,0.7627662049581645,False,0.8874748026528323,156.6196822947064,2793
residual,residual_w100_physics_s2,physics,2,100,4,C,6,0.8983332387068134,False,1.109072799323485,198.2048463402984,2793
residual,residual_w100_physics_s2,physics,2,100,4,C,7,0.9801449282487681,False,1.2808640599928367,225.95778838285713,2793
residual,residual_w100_physics_s2,physics,2,100,4,C,8,1.0,True,1.3197957658945825,231.4030609625618,2793
residual,residual_w100_physics_s3,physics,3,100,4,A,0,0.019855071751231912,False,0.05071930511557632,568.1537354156817,604
residual,residual_w100_physics_s3,physics,3,100,4,A,1,0.10166676129318664,False,0.0656365533370229,805.1503681435337,604
residual,residual_w100_physics_s3,physics,3,100,4,A,2,0.2372337950418355,False,0.37555453807414096,2420.897849225184,604
residual,residual_w100_physics_s3,physics,3,100,4,A,3,0.4082826787521751,False,0.9537383885345196,4959.79778257507,604
residual,residual_w100_physics_s3,physics,3,100,4,A,4,0.5917173212478248,False,1.619643918067376,7668.373067550236,604
residual,residual_w100_physics_s3,physics,3,100,4,A,5,0.7627662049581645,False,1.954568521740807,15470.124644928794,604
residual,residual_w100_physics_s3,physics,3,100,4,A,6,0.8983332387068134,False,2.6978467548267604,17578.904139850216,604
residual,residual_w100_physics_s3,physics,3,100,4,A,7,0.9801449282487681,False,3.2818141138872825,21476.68900951666,604
residual,residual_w100_physics_s3,physics,3,100,4,A,8,1.0,True,3.483643715968321,23005.520886351274,604
residual,residual_w100_physics_s3,physics,3,100,4,B,0,0.019855071751231912,False,87.7002200119586,539.5756615378317,564
residual,residual_w100_physics_s3,physics,3,100,4,B,1,0.10166676129318664,False,152.58676597013476,948.4359180396442,564
residual,residual_w100_physics_s3,physics,3,100,4,B,2,0.2372337950418355,False,252.79870690029327,2019.2945015583553,564
residual,residual_w100_physics_s3,physics,3,100,4,B,3,0.4082826787521751,False,470.1753052343349,4303.3180483674005,564
residual,residual_w100_physics_s3,physics,3,100,4,B,4,0.5917173212478248,False,596.032129883291,7629.110631579227,564
residual,residual_w100_physics_s3,physics,3,100,4,B,5,0.7627662049581645,False,883.7599606391962,13192.937315761745,564
residual,residual_w100_physics_s3,physics,3,100,4,B,6,0.8983332387068134,False,899.5776033881242,19158.80528480123,564
residual,residual_w100_physics_s3,physics,3,100,4,B,7,0.9801449282487681,False,926.087163394751,26334.937814572706,564
residual,residual_w100_physics_s3,physics,3,100,4,B,8,1.0,True,914.5549151233965,27282.84554559808,564
residual,residual_w100_physics_s3,physics,3,100,4,C,0,0.019855071751231912,False,0.015540363847321714,6.102944602913145,2793
residual,residual_w100_physics_s3,physics,3,100,4,C,1,0.10166676129318664,False,0.07197913959622326,31.514205696225876,2793
residual,residual_w100_physics_s3,physics,3,100,4,C,2,0.2372337950418355,False,0.2933408811713889,85.18615411120734,2793
residual,residual_w100_physics_s3,physics,3,100,4,C,3,0.4082826787521751,False,0.7075020047295766,179.90529363435186,2793
residual,residual_w100_physics_s3,physics,3,100,4,C,4,0.5917173212478248,False,1.1049112240471004,250.09387122001388,2793
residual,residual_w100_physics_s3,physics,3,100,4,C,5,0.7627662049581645,False,1.2260350202950576,247.4420142962232,2793
residual,residual_w100_physics_s3,physics,3,100,4,C,6,0.8983332387068134,False,1.3708541574146693,277.30985167322376,2793
residual,residual_w100_physics_s3,physics,3,100,4,C,7,0.9801449282487681,False,1.598137066793015,281.12573316149707,2793
residual,residual_w100_physics_s3,physics,3,100,4,C,8,1.0,True,1.655103913151379,307.4376962106017,2793
residual,residual_w100_physics_s4,physics,4,100,4,A,0,0.019855071751231912,False,0.0694957886646641,607.4889241509175,604
residual,residual_w100_physics_s4,physics,4,100,4,A,1,0.10166676129318664,False,0.17965065228064958,721.4483933477693,604
residual,residual_w100_physics_s4,physics,4,100,4,A,2,0.2372337950418355,False,0.8699543760710693,3045.1366667578263,604
residual,residual_w100_physics_s4,physics,4,100,4,A,3,0.4082826787521751,False,1.9854599411006646,6775.01853320131,604
residual,residual_w100_physics_s4,physics,4,100,4,A,4,0.5917173212478248,False,3.1203122533577377,9417.883399806216,604
residual,residual_w100_physics_s4,physics,4,100,4,A,5,0.7627662049581645,False,3.5233529898717197,16182.903952154256,604
residual,residual_w100_physics_s4,physics,4,100,4,A,6,0.8983332387068134,False,4.1220795746250705,19743.15513828486,604
residual,residual_w100_physics_s4,physics,4,100,4,A,7,0.9801449282487681,False,4.476940507559868,23494.58371161188,604
residual,residual_w100_physics_s4,physics,4,100,4,A,8,1.0,True,4.55863045739846,24274.878992212583,604
residual,residual_w100_physics_s4,physics,4,100,4,B,0,0.019855071751231912,False,87.23057730500017,776.7157978584848,564
residual,residual_w100_physics_s4,physics,4,100,4,B,1,0.10166676129318664,False,170.13753669214537,795.3181489598888,564
residual,residual_w100_physics_s4,physics,4,100,4,B,2,0.2372337950418355,False,297.8875613322938,2066.3777066275165,564
residual,residual_w100_physics_s4,physics,4,100,4,B,3,0.4082826787521751,False,423.19274225724257,5777.443254381613,564
residual,residual_w100_physics_s4,physics,4,100,4,B,4,0.5917173212478248,False,624.8917648533165,9839.914865602723,564
residual,residual_w100_physics_s4,physics,4,100,4,B,5,0.7627662049581645,False,858.8258028286475,17068.166696171807,564
residual,residual_w100_physics_s4,physics,4,100,4,B,6,0.8983332387068134,False,1011.370316229204,22985.97690916811,564
residual,residual_w100_physics_s4,physics,4,100,4,B,7,0.9801449282487681,False,1105.251664813352,24965.71270226288,564
residual,residual_w100_physics_s4,physics,4,100,4,B,8,1.0,True,1116.1169200993709,27983.860890437634,564
residual,residual_w100_physics_s4,physics,4,100,4,C,0,0.019855071751231912,False,0.03243239638095474,10.829873277106126,2793
residual,residual_w100_physics_s4,physics,4,100,4,C,1,0.10166676129318664,False,0.0450613105389408,14.219049088797023,2793
residual,residual_w100_physics_s4,physics,4,100,4,C,2,0.2372337950418355,False,0.3314747626745884,93.73606760185571,2793
residual,residual_w100_physics_s4,physics,4,100,4,C,3,0.4082826787521751,False,0.9378859959703334,199.20242305963438,2793
residual,residual_w100_physics_s4,physics,4,100,4,C,4,0.5917173212478248,False,1.4874687740871195,299.43993275225023,2793
residual,residual_w100_physics_s4,physics,4,100,4,C,5,0.7627662049581645,False,1.4749544991445873,305.99898029543056,2793
residual,residual_w100_physics_s4,physics,4,100,4,C,6,0.8983332387068134,False,1.6855376977673586,322.2059649313112,2793
residual,residual_w100_physics_s4,physics,4,100,4,C,7,0.9801449282487681,False,1.8317317317269044,361.184350574911,2793
residual,residual_w100_physics_s4,physics,4,100,4,C,8,1.0,True,1.8600639001320474,369.8915779954411,2793
residual,residual_w100_physics_s5,physics,5,100,4,A,0,0.019855071751231912,False,0.04777010854262187,446.050289617951,604
residual,residual_w100_physics_s5,physics,5,100,4,A,1,0.10166676129318664,False,0.07757794313878463,708.8262339966922,604
residual,residual_w100_physics_s5,physics,5,100,4,A,2,0.2372337950418355,False,0.2414074836682989,2750.4683140925813,604
residual,residual_w100_physics_s5,physics,5,100,4,A,3,0.4082826787521751,False,0.6151692101978856,7422.88889191465,604
residual,residual_w100_physics_s5,physics,5,100,4,A,4,0.5917173212478248,False,1.03350846302952,10043.66834530334,604
residual,residual_w100_physics_s5,physics,5,100,4,A,5,0.7627662049581645,False,1.9392145428035745,15553.171197612735,604
residual,residual_w100_physics_s5,physics,5,100,4,A,6,0.8983332387068134,False,3.265758681496811,21033.51956971001,604
residual,residual_w100_physics_s5,physics,5,100,4,A,7,0.9801449282487681,False,4.201535745762874,23132.79248056403,604
residual,residual_w100_physics_s5,physics,5,100,4,A,8,1.0,True,4.281678806869471,22913.231248128148,604
residual,residual_w100_physics_s5,physics,5,100,4,B,0,0.019855071751231912,False,87.76011396572869,455.7115861741986,564
residual,residual_w100_physics_s5,physics,5,100,4,B,1,0.10166676129318664,False,117.58327775301325,1029.716144042965,564
residual,residual_w100_physics_s5,physics,5,100,4,B,2,0.2372337950418355,False,240.09966546437767,1854.9688449533771,564
residual,residual_w100_physics_s5,physics,5,100,4,B,3,0.4082826787521751,False,423.7412419350761,4047.9946326853774,564
residual,residual_w100_physics_s5,physics,5,100,4,B,4,0.5917173212478248,False,647.584656664236,7842.78298589617,564
residual,residual_w100_physics_s5,physics,5,100,4,B,5,0.7627662049581645,False,805.6897614900436,12538.273511039779,564
residual,residual_w100_physics_s5,physics,5,100,4,B,6,0.8983332387068134,False,872.5788098669796,17425.355453912052,564
residual,residual_w100_physics_s5,physics,5,100,4,B,7,0.9801449282487681,False,900.3166633978026,25740.147565460593,564
residual,residual_w100_physics_s5,physics,5,100,4,B,8,1.0,True,943.5673809750824,27346.480431253087,564
residual,residual_w100_physics_s5,physics,5,100,4,C,0,0.019855071751231912,False,0.018365417929544492,4.944144140370102,2793
residual,residual_w100_physics_s5,physics,5,100,4,C,1,0.10166676129318664,False,0.035174906670931705,16.980804994960874,2793
residual,residual_w100_physics_s5,physics,5,100,4,C,2,0.2372337950418355,False,0.15330023316550978,49.441860066770026,2793
residual,residual_w100_physics_s5,physics,5,100,4,C,3,0.4082826787521751,False,0.3131482873754976,99.86687491766902,2793
residual,residual_w100_physics_s5,physics,5,100,4,C,4,0.5917173212478248,False,0.4720438199452559,120.52893707002998,2793
residual,residual_w100_physics_s5,physics,5,100,4,C,5,0.7627662049581645,False,0.6298628090668501,114.78701035281921,2793
residual,residual_w100_physics_s5,physics,5,100,4,C,6,0.8983332387068134,False,0.9897962641503,160.30834118677618,2793
residual,residual_w100_physics_s5,physics,5,100,4,C,7,0.9801449282487681,False,1.1340318107144753,176.84743571155732,2793
residual,residual_w100_physics_s5,physics,5,100,4,C,8,1.0,True,1.1768504072340313,178.8601771087998,2793
residual,residual_w100_physics_s6,physics,6,100,4,A,0,0.019855071751231912,False,0.0540674017011078,484.9421793265165,604
residual,residual_w100_physics_s6,physics,6,100,4,A,1,0.10166676129318664,False,0.10761477391052487,699.1300765168758,604
residual,residual_w100_physics_s6,physics,6,100,4,A,2,0.2372337950418355,False,0.8048529528859177,2743.076597610987,604
residual,residual_w100_physics_s6,physics,6,100,4,A,3,0.4082826787521751,False,1.5891198211889224,6581.590616236478,604
residual,residual_w100_physics_s6,physics,6,100,4,A,4,0.5917173212478248,False,3.027629141852062,11891.73795272818,604
residual,residual_w100_physics_s6,physics,6,100,4,A,5,0.7627662049581645,False,4.085795370356138,15889.062331322148,604
residual,residual_w100_physics_s6,physics,6,100,4,A,6,0.8983332387068134,False,4.794399234512358,25077.763776905773,604
residual,residual_w100_physics_s6,physics,6,100,4,A,7,0.9801449282487681,False,5.643358359146089,26605.87493565288,604
residual,residual_w100_physics_s6,physics,6,100,4,A,8,1.0,True,5.8440223454415685,27327.890917966408,604
residual,residual_w100_physics_s6,physics,6,100,4,B,0,0.019855071751231912,False,122.38995324654445,713.8382289933487,564
residual,residual_w100_physics_s6,physics,6,100,4,B,1,0.10166676129318664,False,126.41706057255675,667.3592265996646,564
residual,residual_w100_physics_s6,physics,6,100,4,B,2,0.2372337950418355,False,272.01550931955154,1809.1479675296507,564
residual,residual_w100_physics_s6,physics,6,100,4,B,3,0.4082826787521751,False,486.45413741429877,3933.8946560039167,564
residual,residual_w100_physics_s6,physics,6,100,4,B,4,0.5917173212478248,False,552.8353154048489,6376.630739213139,564
residual,residual_w100_physics_s6,physics,6,100,4,B,5,0.7627662049581645,False,818.5854889243558,9686.681835141673,564
residual,residual_w100_physics_s6,physics,6,100,4,B,6,0.8983332387068134,False,948.0652818862084,17577.0505372154,564
residual,residual_w100_physics_s6,physics,6,100,4,B,7,0.9801449282487681,False,1116.9783075121559,25721.53403527865,564
residual,residual_w100_physics_s6,physics,6,100,4,B,8,1.0,True,1114.073384689746,26499.77962307236,564
residual,residual_w100_physics_s6,physics,6,100,4,C,0,0.019855071751231912,False,0.03430904183687744,8.746523528497185,2793
residual,residual_w100_physics_s6,physics,6,100,4,C,1,0.10166676129318664,False,0.0534278715349501,19.569076872835474,2793
residual,residual_w100_physics_s6,physics,6,100,4,C,2,0.2372337950418355,False,0.3095161606267993,74.591126515238,2793
residual,residual_w100_physics_s6,physics,6,100,4,C,3,0.4082826787521751,False,0.5218491782841284,127.44626090584467,2793
residual,residual_w100_physics_s6,physics,6,100,4,C,4,0.5917173212478248,False,0.8420913226361293,160.31571752368464,2793
residual,residual_w100_physics_s6,physics,6,100,4,C,5,0.7627662049581645,False,1.341946887631451,226.41156954737238,2793
residual,residual_w100_physics_s6,physics,6,100,4,C,6,0.8983332387068134,False,1.5942211737289824,295.5551189904611,2793
residual,residual_w100_physics_s6,physics,6,100,4,C,7,0.9801449282487681,False,1.7225438541004223,320.67574255031565,2793
residual,residual_w100_physics_s6,physics,6,100,4,C,8,1.0,True,1.7356708689142408,337.58164325556965,2793
residual,residual_w100_physics_s7,physics,7,100,4,A,0,0.019855071751231912,False,0.10233062760600653,469.7998407897623,604
residual,residual_w100_physics_s7,physics,7,100,4,A,1,0.10166676129318664,False,0.15788873018918181,638.2034028860396,604
residual,residual_w100_physics_s7,physics,7,100,4,A,2,0.2372337950418355,False,0.5285504224524784,2270.899793671642,604
residual,residual_w100_physics_s7,physics,7,100,4,A,3,0.4082826787521751,False,1.2421306714203995,4658.578480671299,604
residual,residual_w100_physics_s7,physics,7,100,4,A,4,0.5917173212478248,False,1.8678724709548233,10598.995411745856,604
residual,residual_w100_physics_s7,physics,7,100,4,A,5,0.7627662049581645,False,2.679461757502999,15438.400248288337,604
residual,residual_w100_physics_s7,physics,7,100,4,A,6,0.8983332387068134,False,3.5986076810622656,21251.568165841778,604
residual,residual_w100_physics_s7,physics,7,100,4,A,7,0.9801449282487681,False,4.551266384939967,23960.040255883418,604
residual,residual_w100_physics_s7,physics,7,100,4,A,8,1.0,True,4.865965164395525,24425.740682020947,604
residual,residual_w100_physics_s7,physics,7,100,4,B,0,0.019855071751231912,False,118.3973679141559,673.2363176890153,564
residual,residual_w100_physics_s7,physics,7,100,4,B,1,0.10166676129318664,False,116.2642427855971,838.8529545026145,564
residual,residual_w100_physics_s7,physics,7,100,4,B,2,0.2372337950418355,False,311.72311646008666,2032.2503986714078,564
residual,residual_w100_physics_s7,physics,7,100,4,B,3,0.4082826787521751,False,500.30082519944585,4802.511823987796,564
residual,residual_w100_physics_s7,physics,7,100,4,B,4,0.5917173212478248,False,607.467004819295,7421.41897228396,564
residual,residual_w100_physics_s7,physics,7,100,4,B,5,0.7627662049581645,False,753.6372384738784,10494.526959787447,564
residual,residual_w100_physics_s7,physics,7,100,4,B,6,0.8983332387068134,False,985.5242485323892,16512.3251740119,564
residual,residual_w100_physics_s7,physics,7,100,4,B,7,0.9801449282487681,False,994.1319801184534,23586.703152794413,564
residual,residual_w100_physics_s7,physics,7,100,4,B,8,1.0,True,1049.8785333945193,24498.579487532315,564
residual,residual_w100_physics_s7,physics,7,100,4,C,0,0.019855071751231912,False,0.03248273344524932,8.492882013490572,2793
residual,residual_w100_physics_s7,physics,7,100,4,C,1,0.10166676129318664,False,0.06641023304609917,34.60397769712247,2793
residual,residual_w100_physics_s7,physics,7,100,4,C,2,0.2372337950418355,False,0.1565276851067665,101.71099284880083,2793
residual,residual_w100_physics_s7,physics,7,100,4,C,3,0.4082826787521751,False,0.6286548008631598,176.9925478462484,2793
residual,residual_w100_physics_s7,physics,7,100,4,C,4,0.5917173212478248,False,1.0494260485551798,234.5393556411865,2793
residual,residual_w100_physics_s7,physics,7,100,4,C,5,0.7627662049581645,False,0.8961368279972182,209.16856364773832,2793
residual,residual_w100_physics_s7,physics,7,100,4,C,6,0.8983332387068134,False,1.12869440827712,251.89040623218676,2793
residual,residual_w100_physics_s7,physics,7,100,4,C,7,0.9801449282487681,False,1.2897471567256957,269.0093233584825,2793
residual,residual_w100_physics_s7,physics,7,100,4,C,8,1.0,True,1.3170114179956727,275.83210947732414,2793
residual,residual_w100_physics_s8,physics,8,100,4,A,0,0.019855071751231912,False,0.1264426466609514,552.1484797248349,604
residual,residual_w100_physics_s8,physics,8,100,4,A,1,0.10166676129318664,False,0.15151361544341047,750.0935184264479,604
residual,residual_w100_physics_s8,physics,8,100,4,A,2,0.2372337950418355,False,0.3108989444288168,2358.1223616731804,604
residual,residual_w100_physics_s8,physics,8,100,4,A,3,0.4082826787521751,False,0.47295945077995005,4898.056952392368,604
residual,residual_w100_physics_s8,physics,8,100,4,A,4,0.5917173212478248,False,1.2713168363376326,10146.907773250052,604
